time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.515625e-08	1.40625e-07	586976.185558	175910.0	244265.892147
1	1.40625e-07	3.19974e-07	594882.0	175910.0	249552.0
2	3.19974e-07	5.48711e-07	583749.720493	175910.0	249552.0
3	5.48711e-07	8.40436e-07	182280.134218	175910.0	105829.646965
4	8.40436e-07	1.21249e-06	8519.73105145	175910.0	14.9061
5	1.21249e-06	1.68701e-06	84.8467532572	12.2388	14.9061
6	1.68701e-06	2.29219e-06	16.4269846373	12.2388	14.9061
7	2.29219e-06	3.06402e-06	16.3987978014	12.2388	14.9061
8	3.06402e-06	4.04839e-06	16.3988	12.2388	14.9061
9	4.04839e-06	5.30384e-06	16.3988	12.2388	17.0867944155
10	5.30384e-06	6.905e-06	57.4946439308	12.2388	57.7717054109
11	6.905e-06	8.94707e-06	393.620376157	12.2388	350.236298783
12	8.94707e-06	1.15515e-05	1719.95692049	23.7285	1436.05361257
13	1.15515e-05	1.48731e-05	4870.70337931	154.594	4073.54286478
14	1.48731e-05	1.91093e-05	9602.98424441	776.997	8663.20436829
15	1.91093e-05	2.45122e-05	14347.5254644	2808.0	14700.9545922
16	2.45122e-05	3.14028e-05	18078.189157	7274.44	20764.5997191
17	3.14028e-05	4.01909e-05	21174.4552246	14125.3	24939.0605109
18	4.01909e-05	5.1399e-05	23827.7181272	21130.8	25595.4200059
19	5.1399e-05	6.56935e-05	24962.6448419	23776.1	23031.0216544
20	6.56935e-05	8.39244e-05	23480.8936281	21076.7	19153.2396971
21	8.39244e-05	0.000107176	20500.3495886	16982.0	15550.7516504
22	0.000107176	0.000136829	17363.1663259	13783.4	12611.9023573
23	0.000136829	0.000174649	14221.9040089	11124.9	10142.2283765
24	0.000174649	0.000222883	11083.7036526	8281.22	7928.45637948
25	0.000222883	0.0002844	6274.07522642	5718.23	5637.43930749
26	0.0002844	0.000362857	2606.30390915	3832.14	2773.15313291
27	0.000362857	0.000462919	2597.48	2160.61	2407.17
28	0.000462919	0.000590535	2597.48	2160.61	2407.17
29	0.000590535	0.000753293	2597.48	2160.61	2407.17
30	0.000753293	0.00096087	2597.48	2160.61	2407.17
31	0.00096087	0.00384348	2597.48	2160.61	2407.17
