time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.7894e-08	1.51576e-07	301039.333424	61386.9	211416.742697
1	1.51576e-07	3.44892e-07	65021.1417703	61386.9	31317.961885
2	3.44892e-07	5.91442e-07	14.093	11.3546	15.4302417893
3	5.91442e-07	9.05885e-07	14.093	11.3546	15.4302
4	9.05885e-07	1.30692e-06	14.093	11.3546	15.4302
5	1.30692e-06	1.81838e-06	14.093	11.3546	15.4302
6	1.81838e-06	2.47069e-06	14.093	11.3546	15.4302
7	2.47069e-06	3.30263e-06	14.093	11.3546	15.4302
8	3.30263e-06	4.36366e-06	14.4568931502	11.3546	15.4302
9	4.36366e-06	5.71687e-06	32.3530561989	11.3546	50.2234960955
10	5.71687e-06	7.44272e-06	188.79769311	11.3546	268.787626293
11	7.44272e-06	9.64382e-06	813.322483208	11.3546	1040.10964915
12	9.64382e-06	1.24511e-05	2436.91825031	49.2375	2937.01529667
13	1.24511e-05	1.60313e-05	5190.39234208	274.87	6354.9707969
14	1.60313e-05	2.05975e-05	8466.5316388	1168.56	11168.8223132
15	2.05975e-05	2.6421e-05	11722.0983402	3670.95	16664.2609301
16	2.6421e-05	3.38483e-05	14880.2011371	8614.14	21672.1565691
17	3.38483e-05	4.33207e-05	17570.4546414	15426.9	24804.3433594
18	4.33207e-05	5.54017e-05	18938.1450798	20788.0	24935.881112
19	5.54017e-05	7.08094e-05	18559.6616083	20912.7	22263.5997047
20	7.08094e-05	9.046e-05	16934.5050455	17338.1	18351.4030342
21	9.046e-05	0.000115522	14759.4419346	13257.6	14679.6782786
22	0.000115522	0.000147485	12358.4000324	10058.7	11828.1923921
23	0.000147485	0.00018825	10047.3460864	7809.72	9626.22540718
24	0.00018825	0.000240241	8454.6103291	6201.67	7821.0117764
25	0.000240241	0.000306548	9936.2917731	5000.51	6348.24788587
26	0.000306548	0.000391114	16462.2329911	4238.06	5680.83
27	0.000391114	0.000498968	14654.2433922	6352.05	3650.88740064
28	0.000498968	0.000636523	2190.82728463	6352.05	600.444498895
29	0.000636523	0.000811955	14.093	11.3546	548.769
30	0.000811955	0.0010357	14.093	11.3546	548.769
31	0.0010357	0.0041428	14.093	11.3546	548.769
