time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.1783e-07	2.87132e-06	916.322695075	1861.68	314.713547563
1	2.87132e-06	6.53333e-06	679.691508006	1861.68	2399.7677348
2	6.53333e-06	1.12038e-05	851.924882144	2523.31	1654.86076026
3	1.12038e-05	1.71603e-05	3859.68483826	1246.85	1785.25478752
4	1.71603e-05	2.47571e-05	8476.32997764	942.164	3259.15358905
5	2.47571e-05	3.44459e-05	11583.3267511	703.634	4041.14882272
6	3.44459e-05	4.68026e-05	12874.5224006	434.774	3248.0416163
7	4.68026e-05	6.25621e-05	12390.3932378	271.761	2555.12159136
8	6.25621e-05	8.26614e-05	10955.5258764	253.964	2311.50722385
9	8.26614e-05	0.000108295	9529.86517754	436.284	2685.11794718
10	0.000108295	0.000140988	8522.59557642	911.724	3401.69116803
11	0.000140988	0.000182684	7775.33989216	1201.52	3686.20078515
12	0.000182684	0.000235862	6928.9234644	948.987	2958.20490586
13	0.000235862	0.000303683	5809.32737137	661.25	1844.53523676
14	0.000303683	0.000390181	4582.76896046	556.173	1123.96640567
15	0.000390181	0.000500497	3464.19169453	599.263	856.47149003
16	0.000500497	0.000641192	2666.0889385	757.311	854.819475965
17	0.000641192	0.00082063	2718.04950436	960.764	967.626711779
18	0.00082063	0.00104948	3060.93605918	982.89	989.758936195
19	0.00104948	0.00134135	3097.73	747.816	792.498995073
20	0.00134135	0.00171359	3097.73	517.889	526.391312021
21	0.00171359	0.00218834	3097.73	376.794	361.825476032
22	0.00218834	0.00279383	3097.73	302.495	289.962864848
23	0.00279383	0.00356604	3097.73	282.69	288.601123768
24	0.00356604	0.00455091	3097.73	299.401	388.164751021
25	0.00455091	0.00580697	3097.73	337.903	403.741782575
26	0.00580697	0.00740893	3097.73	401.83	309.095336746
27	0.00740893	0.00945202	3097.73	448.956	274.578
28	0.00945202	0.0120577	3097.73	448.956	274.578
29	0.0120577	0.015381	3097.73	217.483	274.578
30	0.015381	0.0196193	3097.73	217.483	274.578
31	0.0196193	0.0784772	3097.73	217.483	274.578
