time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.06605e-08	1.62642e-07	549.005459113	143.46	374.207756114
1	1.62642e-07	3.70071e-07	70.886880794	143.46	112.34473095
2	3.70071e-07	6.34621e-07	15.4578491592	10.5823	12.283428606
3	6.34621e-07	9.7202e-07	15.4577	10.582	12.2819010364
4	9.7202e-07	1.40233e-06	15.4577	10.582	12.2819013363
5	1.40233e-06	1.95114e-06	15.4577	10.582	12.2819655041
6	1.95114e-06	2.65107e-06	15.4577	10.582	12.281926968
7	2.65107e-06	3.54374e-06	15.4577	10.582	12.2819
8	3.54374e-06	4.68224e-06	15.5182687208	10.582	13.9427298832
9	4.68224e-06	6.13424e-06	21.0776032195	10.582	51.1564550451
10	6.13424e-06	7.98609e-06	152.680577031	10.582	301.287791957
11	7.98609e-06	1.03479e-05	937.360386797	10.582	1207.52623331
12	1.03479e-05	1.33601e-05	3236.19567058	21.4019	3286.99829937
13	1.33601e-05	1.72017e-05	6912.75833846	153.372	6542.01586624
14	1.72017e-05	2.21012e-05	10926.7398411	808.549	10157.9721489
15	2.21012e-05	2.835e-05	14665.6915337	2849.86	13323.3469577
16	2.835e-05	3.63194e-05	18122.0483817	6840.81	15793.4764447
17	3.63194e-05	4.64834e-05	21226.7777823	12126.5	17390.1525366
18	4.64834e-05	5.94464e-05	23354.1455919	16931.6	17767.8724786
19	5.94464e-05	7.5979e-05	23492.1696748	19027.0	16840.4736131
20	7.5979e-05	9.70642e-05	21371.5796567	18100.7	14970.748052
21	9.70642e-05	0.000123956	18080.1839145	16051.7	12874.0831518
22	0.000123956	0.000158252	14886.1006661	13551.9	11107.5532724
23	0.000158252	0.000201993	12315.4408099	10760.9	9629.50628457
24	0.000201993	0.00025778	11447.2115598	8153.49	8168.78618746
25	0.00025778	0.000328928	19564.8270466	6032.79	6733.8530589
26	0.000328928	0.000419668	21899.2328206	4528.79	5354.65907744
27	0.000419668	0.000535396	7619.34290549	3288.13	5010.93062812
28	0.000535396	0.000682993	15.4577	3288.13	4531.17111612
29	0.000682993	0.000871233	15.4577	3541.75	4317.69
30	0.000871233	0.00111131	15.4577	3541.75	4317.69
31	0.00111131	0.00444524	15.4577	3541.75	4317.69
