time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.2377e-08	1.69508e-07	189109.534585	142.428	366.599724732
1	1.69508e-07	3.85693e-07	18286.7287736	142.428	119.329713915
2	3.85693e-07	6.61411e-07	15.0284	10.1534	11.4804069018
3	6.61411e-07	1.01305e-06	15.0284	10.1534	11.4789
4	1.01305e-06	1.46153e-06	15.0284	10.1534	11.4789
5	1.46153e-06	2.0335e-06	15.0284	10.1534	11.4789
6	2.0335e-06	2.76298e-06	15.0284	10.1534	11.4789
7	2.76298e-06	3.69334e-06	15.8624570553	10.1534	11.4789
8	3.69334e-06	4.87989e-06	55.6068042812	10.1534	13.2795906019
9	4.87989e-06	6.39319e-06	303.337964699	10.1534	74.1811025294
10	6.39319e-06	8.32321e-06	1215.94225094	10.1534	411.318313251
11	8.32321e-06	1.07847e-05	3588.03629725	10.1534	1472.02584867
12	1.07847e-05	1.3924e-05	8162.5307983	54.5756	3643.88793023
13	1.3924e-05	1.79279e-05	14770.6814573	334.762	6807.09391928
14	1.79279e-05	2.30342e-05	21640.1472731	1376.06	10232.9243744
15	2.30342e-05	2.95467e-05	25943.1710202	3894.81	13226.6780027
16	2.95467e-05	3.78526e-05	26084.5947398	8107.83	15502.1113606
17	3.78526e-05	4.84457e-05	23064.4367809	13249.3	16825.973879
18	4.84457e-05	6.19558e-05	19111.7174589	17417.0	16866.9325616
19	6.19558e-05	7.91863e-05	15563.0195021	18544.7	15657.9463546
20	7.91863e-05	0.000101162	12737.2863505	16626.0	13637.3511497
21	0.000101162	0.000129188	10466.096899	13715.9	11502.8247814
22	0.000129188	0.000164933	8516.39392715	11257.2	9788.56427744
23	0.000164933	0.00021052	6824.66076068	9314.62	8551.5057635
24	0.00021052	0.000268661	5371.47826389	7377.61	7616.27983964
25	0.000268661	0.000342813	3828.85652546	5509.57	6992.11540032
26	0.000342813	0.000437384	3437.16395941	4032.67	7647.46747928
27	0.000437384	0.000557998	2981.54236154	2595.43	7860.04859243
28	0.000557998	0.000711825	2777.81	2595.43	3058.9482112
29	0.000711825	0.000908011	2777.81	2564.28	11.4789
30	0.000908011	0.00115822	2777.81	2564.28	11.4789
31	0.00115822	0.00463288	2777.81	2564.28	11.4789
