time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.658375e-08	1.46335e-07	471447.817887	67109.1	193282.23118
1	1.46335e-07	3.32966e-07	471951.0	67109.1	201080.0
2	3.32966e-07	5.7099e-07	410157.513685	67109.1	201080.0
3	5.7099e-07	8.7456e-07	30783.5225769	67109.1	139266.258871
4	8.7456e-07	1.26172e-06	122.799204459	67109.1	2320.24112079
5	1.26172e-06	1.7555e-06	18.2304857877	11.7613	12.7393
6	1.7555e-06	2.38526e-06	17.9804	11.7613	12.7393538158
7	2.38526e-06	3.18843e-06	17.9804	11.7613	12.7394
8	3.18843e-06	4.21277e-06	18.8767561893	11.7613	12.7394
9	4.21277e-06	5.51919e-06	49.099149153	11.7613	12.7394
10	5.51919e-06	7.18536e-06	389.247433768	11.7613	33.6907114242
11	7.18536e-06	9.31035e-06	2022.7138831	11.7613	230.137832218
12	9.31035e-06	1.20205e-05	6241.92739924	11.7613	1036.22568844
13	1.20205e-05	1.5477e-05	12723.6066298	88.603	3047.30358612
14	1.5477e-05	1.98852e-05	19515.0603951	587.279	6518.8938249
15	1.98852e-05	2.55074e-05	24651.3718858	2416.68	10990.2227238
16	2.55074e-05	3.26778e-05	27106.2396149	6780.51	15443.2666802
17	3.26778e-05	4.18227e-05	26807.9454453	14135.2	18634.5080449
18	4.18227e-05	5.34859e-05	24559.9737659	22224.2	19497.6990871
19	5.34859e-05	6.83609e-05	21547.0680316	24247.0	18065.7249884
20	6.83609e-05	8.73319e-05	18588.2013606	19702.9	15636.0942882
21	8.73319e-05	0.000111527	15907.3555828	14790.9	13290.4472978
22	0.000111527	0.000142385	13528.7301778	11671.4	11465.8633658
23	0.000142385	0.00018174	11377.9183154	9906.45	10408.2927126
24	0.00018174	0.000231933	8775.53401527	8900.15	10828.3867722
25	0.000231933	0.000295948	3657.44521699	8527.84	17799.9432276
26	0.000295948	0.00037759	2789.69	10103.1	9042.15712411
27	0.00037759	0.000481714	2789.69	277.211	77.7922
28	0.000481714	0.000614512	2789.69	277.211	77.7922
29	0.000614512	0.000783878	2789.69	277.211	77.7922
30	0.000783878	0.000999884	2789.69	277.211	77.7922
31	0.000999884	0.003999536	2789.69	277.211	77.7922
