time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.21135e-08	1.68454e-07	139888.122586	84988.6	190997.672978
1	1.68454e-07	3.83295e-07	140551.0	84988.6	192937.0
2	3.83295e-07	6.57298e-07	127809.280517	84988.6	184848.666085
3	6.57298e-07	1.00675e-06	14002.5451917	84988.6	33742.6888878
4	1.00675e-06	1.45244e-06	15.0432	84988.6	14.2009
5	1.45244e-06	2.02086e-06	15.0432	10.2169	14.2009
6	2.02086e-06	2.7458e-06	15.0432	10.2169	14.2009
7	2.7458e-06	3.67037e-06	15.5982246491	10.2169	14.2009
8	3.67037e-06	4.84955e-06	49.180966324	10.2169	14.2009
9	4.84955e-06	6.35344e-06	324.55117208	10.2169	53.0057296324
10	6.35344e-06	8.27146e-06	1437.19861696	10.2169	364.001424649
11	8.27146e-06	1.07177e-05	4365.63659754	10.217	1612.26708102
12	1.07177e-05	1.38375e-05	9836.72211946	10.2169	4572.89585338
13	1.38375e-05	1.78164e-05	17343.3328569	99.9037	9072.66069514
14	1.78164e-05	2.2891e-05	24573.5096211	581.923	13641.9321538
15	2.2891e-05	2.9363e-05	28330.9007206	2043.4	16727.5363237
16	2.9363e-05	3.76172e-05	27276.5174481	5199.69	18041.5740323
17	3.76172e-05	4.81445e-05	23292.9001931	10124.2	18389.7082374
18	4.81445e-05	6.15706e-05	19056.7595474	15312.0	18293.4675734
19	6.15706e-05	7.86939e-05	15588.9363901	18108.7	17636.0457617
20	7.86939e-05	0.000100533	12852.9718422	17170.4	16256.8546486
21	0.000100533	0.000128385	10548.8732891	14259.2	14553.6053415
22	0.000128385	0.000163907	8487.72561132	11616.7	12821.4305085
23	0.000163907	0.000209211	6646.87520305	9543.72	10991.7154621
24	0.000209211	0.000266991	5031.55381556	7584.61	9044.24338506
25	0.000266991	0.000340682	3434.91597683	5609.1	4550.06566659
26	0.000340682	0.000434665	3041.48	3925.19	2046.44
27	0.000434665	0.000554528	3041.48	2884.6	2046.44
28	0.000554528	0.000707399	3041.48	2884.6	2046.44
29	0.000707399	0.000902365	3041.48	2884.6	2046.44
30	0.000902365	0.00115102	3041.48	2884.6	2046.44
31	0.00115102	0.00460408	3041.48	2884.6	2046.44
