time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.080075e-08	1.63203e-07	442006.047836	96647.1	128058.092969
1	1.63203e-07	3.71347e-07	447262.0	96647.1	130905.0
2	3.71347e-07	6.36808e-07	434015.285512	96647.1	130905.0
3	6.36808e-07	9.7537e-07	90943.7645943	96647.1	57619.2598272
4	9.7537e-07	1.40716e-06	36.0416558159	96647.1	12.7518
5	1.40716e-06	1.95786e-06	14.3808	10.5457	12.7518
6	1.95786e-06	2.66021e-06	14.3808	10.5457	12.7518
7	2.66021e-06	3.55596e-06	14.3808	10.5457	12.7518
8	3.55596e-06	4.69838e-06	14.3808	10.5457	12.8271672406
9	4.69838e-06	6.15538e-06	37.5364664005	10.5457	36.9178760083
10	6.15538e-06	8.01361e-06	303.014702827	10.5457	322.086359911
11	8.01361e-06	1.03835e-05	1440.90613025	10.5457	1485.67860028
12	1.03835e-05	1.34061e-05	3988.21354675	21.9111	4018.85330935
13	1.34061e-05	1.7261e-05	7464.75362184	200.502	7578.16972555
14	1.7261e-05	2.21774e-05	10826.9047924	1110.43	11141.9690043
15	2.21774e-05	2.84477e-05	13717.1131174	3694.21	13962.3793871
16	2.84477e-05	3.64446e-05	16284.5451649	8101.87	16003.3615054
17	3.64446e-05	4.66436e-05	18023.9400713	13151.9	17144.2135125
18	4.66436e-05	5.96513e-05	18125.7749082	16970.1	17146.7611318
19	5.96513e-05	7.62408e-05	16773.0701685	17924.7	16021.8807868
20	7.62408e-05	9.73987e-05	15010.985255	16400.5	14134.1087081
21	9.73987e-05	0.000124383	13522.7799341	13953.1	12105.4150321
22	0.000124383	0.000158798	12552.8619593	11376.0	10470.6308441
23	0.000158798	0.00020269	13574.9050461	9128.0	9268.13553618
24	0.00020269	0.000258668	37218.7130903	7270.11	8251.94192043
25	0.000258668	0.000330061	24523.5753124	5605.12	6535.70442029
26	0.000330061	0.000421115	14.3808	4119.97	2203.50219835
27	0.000421115	0.000537242	14.3808	1408.6	1562.63
28	0.000537242	0.000685347	14.3808	1408.6	1562.63
29	0.000685347	0.000874236	14.3808	1408.6	1562.63
30	0.000874236	0.00111514	14.3808	1408.6	1562.63
31	0.00111514	0.00446056	14.3808	1408.6	1562.63
