time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.6312e-08	1.45248e-07	583261.937903	149968.0	186092.548829
1	1.45248e-07	3.30493e-07	588593.0	149968.0	193804.0
2	3.30493e-07	5.66749e-07	561644.566644	149968.0	193804.0
3	5.66749e-07	8.68065e-07	128165.083658	149968.0	136578.558652
4	8.68065e-07	1.25235e-06	3945.56477315	149968.0	2626.79218999
5	1.25235e-06	1.74247e-06	44.8951494235	11.8493	12.7542
6	1.74247e-06	2.36754e-06	16.7006768513	11.8493	12.7542
7	2.36754e-06	3.16475e-06	16.6518	11.8493	12.7542
8	3.16475e-06	4.18148e-06	16.6518	11.8493	12.7542
9	4.18148e-06	5.4782e-06	26.1549134675	11.8493	12.7542
10	5.4782e-06	7.13199e-06	153.773960184	11.8493	31.7027426205
11	7.13199e-06	9.2412e-06	828.073812046	11.8493	213.372731363
12	9.2412e-06	1.19312e-05	2841.54655923	11.8493	970.437093881
13	1.19312e-05	1.5362e-05	6636.99196864	103.038	2890.82196006
14	1.5362e-05	1.97375e-05	11490.5707822	650.095	6253.66424924
15	1.97375e-05	2.5318e-05	16003.3468292	2570.37	10648.9695875
16	2.5318e-05	3.24351e-05	19467.8194539	6847.95	15147.870587
17	3.24351e-05	4.15121e-05	22224.1826193	13423.1	18636.2875996
18	4.15121e-05	5.30887e-05	24366.7411825	20206.3	20011.5847333
19	5.30887e-05	6.78532e-05	24783.3950349	22569.2	18923.7489853
20	6.78532e-05	8.66833e-05	22591.059658	18922.2	16462.5035765
21	8.66833e-05	0.000110699	19389.6016641	14226.1	14018.5656759
22	0.000110699	0.000141328	16239.2090373	11245.0	12160.5288524
23	0.000141328	0.000180391	13001.3536376	9612.56	11005.1618866
24	0.000180391	0.000230211	9877.03253533	8925.82	10922.2123659
25	0.000230211	0.00029375	4996.53095111	9982.77	14412.1744713
26	0.00029375	0.000374786	2788.47	32954.9	7314.57637732
27	0.000374786	0.000478137	2788.47	11.8493	161.32
28	0.000478137	0.000609948	2788.47	11.8493	161.32
29	0.000609948	0.000778057	2788.47	11.8493	161.32
30	0.000778057	0.000992458	2788.47	11.8493	161.32
31	0.000992458	0.003969832	2788.47	11.8493	161.32
