time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.0232e-08	1.60928e-07	228139.142019	102.337	373.963179471
1	1.60928e-07	3.66172e-07	18217.2767213	102.337	116.278805215
2	3.66172e-07	6.27934e-07	16.3094	10.6948	12.2835717115
3	6.27934e-07	9.61778e-07	16.3094	10.6947	12.2819013438
4	9.61778e-07	1.38755e-06	16.3094	10.6947	12.2819008193
5	1.38755e-06	1.93058e-06	16.3094	10.6947	12.2819634969
6	1.93058e-06	2.62314e-06	16.3094	10.6947	12.2819295501
7	2.62314e-06	3.5064e-06	16.3094	10.6947	12.2819
8	3.5064e-06	4.6329e-06	18.4325305554	10.6947	13.5794608321
9	4.6329e-06	6.06961e-06	62.3586368604	10.6947	47.138072858
10	6.06961e-06	7.90194e-06	277.561355443	10.6947	281.286363027
11	7.90194e-06	1.02389e-05	1051.16649504	10.6947	1151.5952604
12	1.02389e-05	1.32193e-05	3037.51856885	41.4304	3175.99846734
13	1.32193e-05	1.70205e-05	6593.49629288	255.096	6388.13582795
14	1.70205e-05	2.18684e-05	11066.3314424	1099.77	10008.1790984
15	2.18684e-05	2.80512e-05	15363.7842195	3156.8	13200.6779293
16	2.80512e-05	3.59367e-05	19119.2805278	6693.4	15702.4765172
17	3.59367e-05	4.59937e-05	22381.9531352	11452.8	17344.8161935
18	4.59937e-05	5.882e-05	24518.2744381	16216.4	17782.3229316
19	5.882e-05	7.51784e-05	24320.6579096	18761.0	16904.4960378
20	7.51784e-05	9.60414e-05	21774.0396144	18210.0	15060.4851014
21	9.60414e-05	0.00012265	18508.2955885	16092.0	12958.022257
22	0.00012265	0.000156585	15555.0980204	13725.7	11177.2240187
23	0.000156585	0.000199865	12920.5824288	11529.2	9692.23192645
24	0.000199865	0.000255063	10828.934875	9387.62	8231.47244824
25	0.000255063	0.000325462	10079.8679305	7512.61	6797.01351121
26	0.000325462	0.000415246	9254.19594509	6489.25	5397.64072916
27	0.000415246	0.000529755	2177.35763345	13674.7	5018.83669954
28	0.000529755	0.000675796	64.7337	13674.7	4555.33366728
29	0.000675796	0.000862053	64.7337	10.6947	4317.69
30	0.000862053	0.0010996	64.7337	10.6947	4317.69
31	0.0010996	0.0043984	64.7337	10.6947	4317.69
