time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.046075e-08	1.61843e-07	345912.768856	124218.0	189432.1455
1	1.61843e-07	3.68254e-07	346451.0	124218.0	192010.0
2	3.68254e-07	6.31505e-07	380854.393431	124218.0	188123.544444
3	6.31505e-07	9.67247e-07	419071.960829	124218.0	45226.4749055
4	9.67247e-07	1.39544e-06	10882.9624951	124218.0	14.2265
5	1.39544e-06	1.94156e-06	37.9588960809	10.6342	14.2265
6	1.94156e-06	2.63805e-06	16.1774	10.6342	14.2265
7	2.63805e-06	3.52634e-06	16.1774	10.6342	14.2265
8	3.52634e-06	4.65925e-06	16.1774	10.6342	14.2265
9	4.65925e-06	6.10412e-06	17.5405559526	10.6343	45.7962976299
10	6.10412e-06	7.94688e-06	55.2143717821	10.6342	317.90751729
11	7.94688e-06	1.02971e-05	388.314371758	10.6342	1457.05198861
12	1.02971e-05	1.32945e-05	1657.19655044	10.6343	4300.21910557
13	1.32945e-05	1.71172e-05	4145.95392461	27.4929	8798.38226084
14	1.71172e-05	2.19927e-05	7354.09966997	266.075	13474.5802132
15	2.19927e-05	2.82108e-05	11085.1112045	1341.23	16658.5966826
16	2.82108e-05	3.61411e-05	15782.66788	4142.16	18003.6926652
17	3.61411e-05	4.62552e-05	21506.3068866	8777.35	18367.4058845
18	4.62552e-05	5.91545e-05	26297.119224	13898.1	18339.9965556
19	5.91545e-05	7.56059e-05	27100.1699432	17649.7	17776.7505018
20	7.56059e-05	9.65875e-05	24141.9317004	18294.8	16391.4643167
21	9.65875e-05	0.000123347	21209.6040108	15948.8	14548.8276321
22	0.000123347	0.000157475	19449.3520407	13201.3	12669.7898599
23	0.000157475	0.000201002	18873.9628282	11462.1	10807.7708244
24	0.000201002	0.000256514	18616.9512331	10537.6	8898.42136563
25	0.000256514	0.000327313	3063.4877669	11099.5	5444.16548776
26	0.000327313	0.000417608	33.8216	24925.5	2600.62870983
27	0.000417608	0.000532767	33.8216	19.2309	2590.24
28	0.000532767	0.000679639	33.8216	19.2309	2590.24
29	0.000679639	0.000866955	33.8216	19.2309	2590.24
30	0.000866955	0.00110585	33.8216	19.2309	2590.24
31	0.00110585	0.0044234	33.8216	19.2309	2590.24
