time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.52015e-07	3.00806e-06	193.669765916	2063.27	343.381688523
1	3.00806e-06	6.84445e-06	1911.56658236	2063.27	4585.82150388
2	6.84445e-06	1.17373e-05	2116.65917538	1520.36	1846.1148806
3	1.17373e-05	1.79775e-05	4809.2845511	1079.08	1058.42808198
4	1.79775e-05	2.5936e-05	9844.66413935	1523.4	2249.52998959
5	2.5936e-05	3.60862e-05	14098.9013074	1606.82	3248.2945453
6	3.60862e-05	4.90314e-05	16748.0856405	1241.07	3083.16807381
7	4.90314e-05	6.55414e-05	16792.5368636	828.629	2756.3546895
8	6.55414e-05	8.65978e-05	14505.2593689	510.044	3004.88740867
9	8.65978e-05	0.000113453	12077.0942434	325.838	3780.38098057
10	0.000113453	0.000147702	10417.0550726	253.556	4331.6176259
11	0.000147702	0.000191384	9210.41186313	240.624	3838.13990187
12	0.000191384	0.000247094	8071.80372287	276.595	2607.21236788
13	0.000247094	0.000318145	6725.4959231	376.729	1623.41679907
14	0.000318145	0.000408761	5066.31794402	532.424	1178.82265589
15	0.000408761	0.000524331	3900.64000417	738.086	1038.58412662
16	0.000524331	0.000671726	3359.1708324	962.533	1040.93431306
17	0.000671726	0.000859709	2271.64444643	1103.65	1084.19048894
18	0.000859709	0.00109946	2226.86	993.059	990.443709984
19	0.00109946	0.00140523	2226.86	704.864	721.435631692
20	0.00140523	0.0017952	2226.86	472.533	470.132527471
21	0.0017952	0.00229255	2226.86	351.63	322.933215629
22	0.00229255	0.00292687	2226.86	309.124	272.659574144
23	0.00292687	0.00373586	2226.86	313.132	407.724434756
24	0.00373586	0.00476762	2226.86	346.225	503.871
25	0.00476762	0.00608351	2226.86	413.232	350.94411831
26	0.00608351	0.00776175	2226.86	517.087	183.152208379
27	0.00776175	0.00990213	2226.86	693.834	182.958
28	0.00990213	0.0126319	2226.86	693.834	182.958
29	0.0126319	0.0161134	2226.86	2205.49	182.958
30	0.0161134	0.0205536	2226.86	2205.49	182.958
31	0.0205536	0.0822144	2226.86	2205.49	182.958
