time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.7782e-07	2.71128e-06	12.7494	534.784	65.8799336454
1	2.71128e-06	6.16916e-06	89.5498778942	534.784	1660.93272548
2	6.16916e-06	1.05793e-05	1256.95770551	2292.09	2346.40397397
3	1.05793e-05	1.62038e-05	5329.41325118	1181.86	1994.83113082
4	1.62038e-05	2.33771e-05	11844.2188526	1056.09	2028.89270996
5	2.33771e-05	3.25259e-05	17246.5102048	1020.81	2091.6390392
6	3.25259e-05	4.41939e-05	19531.8096902	786.293	1807.82774026
7	4.41939e-05	5.9075e-05	18424.0848839	592.654	1761.24388782
8	5.9075e-05	7.80539e-05	15766.8571503	517.545	1383.05205222
9	7.80539e-05	0.000102259	13566.911556	556.183	1246.05774367
10	0.000102259	0.00013313	12104.2019273	685.971	1713.3740241
11	0.00013313	0.000172501	10653.9756618	763.51	2460.81566917
12	0.000172501	0.000222715	8699.49136183	739.018	2369.45557429
13	0.000222715	0.000286756	6669.74271235	697.848	1311.95132696
14	0.000286756	0.000368432	5051.44542527	711.257	720.833926313
15	0.000368432	0.0004726	4313.38	773.282	593.771506158
16	0.0004726	0.000605452	3038.62324346	881.706	678.748744318
17	0.000605452	0.000774889	1140.15578402	1010.28	851.082801599
18	0.000774889	0.000990984	1111.45	1023.5	966.328622591
19	0.000990984	0.00126659	1111.45	823.257	865.20392053
20	0.00126659	0.00161808	1111.45	580.828	641.271250621
21	0.00161808	0.00206637	1111.45	415.45	457.642552338
22	0.00206637	0.0026381	1111.45	324.402	354.187070307
23	0.0026381	0.00336727	1111.45	291.403	310.510499373
24	0.00336727	0.00429724	1111.45	302.366	309.108652079
25	0.00429724	0.0054833	1111.45	347.514	370.843962277
26	0.0054833	0.00699596	1111.45	426.426	437.314754299
27	0.00699596	0.00892517	1111.45	572.181	470.624273669
28	0.00892517	0.0113856	1111.45	572.181	536.90499278
29	0.0113856	0.0145236	1111.45	594.492	539.665
30	0.0145236	0.0185258	1111.45	594.492	539.665
31	0.0185258	0.0741032	1111.45	594.492	539.665
