time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.7466e-08	1.49864e-07	166342.116008	28301.7	118727.406767
1	1.49864e-07	3.40996e-07	24360.5198924	28301.7	45634.0851298
2	3.40996e-07	5.84761e-07	15.6445009407	11.4843	12.1001
3	5.84761e-07	8.95653e-07	15.6445	11.4843	12.1001
4	8.95653e-07	1.29216e-06	15.6445	11.4843	12.1001
5	1.29216e-06	1.79784e-06	15.6445	11.4843	12.1001
6	1.79784e-06	2.44279e-06	15.6445	11.4843	12.1001
7	2.44279e-06	3.26533e-06	15.6445	11.4843	12.1001
8	3.26533e-06	4.31437e-06	15.6445	11.4843	12.1001
9	4.31437e-06	5.6523e-06	15.6445	11.4843	16.7166393662
10	5.6523e-06	7.35866e-06	46.1114898124	11.4843	67.4681831179
11	7.35866e-06	9.5349e-06	273.380092657	11.4843	302.674391771
12	9.5349e-06	1.23104e-05	1099.48516385	25.0565	1040.04770343
13	1.23104e-05	1.58502e-05	2925.83170147	158.792	2750.03238626
14	1.58502e-05	2.03648e-05	5706.22744424	758.699	5734.9346891
15	2.03648e-05	2.61226e-05	9231.2376052	2624.83	9782.07631401
16	2.61226e-05	3.34659e-05	13699.805125	6743.24	14151.7924054
17	3.34659e-05	4.28314e-05	19304.1015567	13510.3	17748.1667903
18	4.28314e-05	5.47759e-05	24880.9194007	21218.6	19350.0005652
19	5.47759e-05	7.00096e-05	27175.3371517	23840.0	18379.2438562
20	7.00096e-05	8.94382e-05	24875.6146484	19894.2	15773.4281653
21	8.94382e-05	0.000114217	21187.8440621	15502.0	12893.1383816
22	0.000114217	0.000145819	17923.6741314	12551.8	10351.7833473
23	0.000145819	0.000186124	14755.6199407	10274.6	8297.33523524
24	0.000186124	0.000237527	11930.6869398	8182.84	6828.43265675
25	0.000237527	0.000303085	11389.7453859	6469.84	6003.22334588
26	0.000303085	0.000386697	11898.7	5223.46	7459.56330805
27	0.000386697	0.000493333	7099.61905246	4101.83	9289.69
28	0.000493333	0.000629333	122.982117318	4101.83	5965.65271749
29	0.000629333	0.000802784	15.6445	81.5442	177.675571488
30	0.000802784	0.001024	15.6445	81.5442	12.1001
31	0.001024	0.004096	15.6445	81.5442	12.1001
