time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.692225e-07	3.07689e-06	322.574242362	1672.78	345.963056866
1	3.07689e-06	7.00106e-06	2139.2975007	1672.78	4983.17310101
2	7.00106e-06	1.20059e-05	1380.55877449	1710.61	2443.98935477
3	1.20059e-05	1.83888e-05	2890.78147533	823.089	921.514955303
4	1.83888e-05	2.65295e-05	7091.75187663	911.373	1260.68669837
5	2.65295e-05	3.69119e-05	11955.8896641	1168.4	1778.76711966
6	3.69119e-05	5.01533e-05	14427.317906	1127.56	2068.38185283
7	5.01533e-05	6.70411e-05	13517.5366677	844.035	2269.6914233
8	6.70411e-05	8.85793e-05	11202.1496604	531.512	2743.43866163
9	8.85793e-05	0.000116049	9331.04132575	332.885	3559.8794413
10	0.000116049	0.000151082	8054.38065378	249.479	4130.01609103
11	0.000151082	0.000195763	7027.13115389	224.357	3600.31424773
12	0.000195763	0.000252748	6087.68645156	251.935	2370.4299661
13	0.000252748	0.000325424	5201.8484447	357.13	1496.22243681
14	0.000325424	0.000418114	4371.04698897	528.28	1129.96970458
15	0.000418114	0.000536329	3488.84039829	753.588	1040.27068317
16	0.000536329	0.000687096	2737.47444265	977.977	1059.38053746
17	0.000687096	0.000879381	2201.59536717	1086.22	1068.20327681
18	0.000879381	0.00112462	711.206048328	944.816	931.93987578
19	0.00112462	0.00143738	589.49	667.444	683.606438603
20	0.00143738	0.00183627	589.49	451.698	460.465033593
21	0.00183627	0.00234501	589.49	340.19	326.609516127
22	0.00234501	0.00299384	589.49	305.782	273.037183311
23	0.00299384	0.00382134	589.49	314.282	353.365016726
24	0.00382134	0.00487671	589.49	339.571	502.648223092
25	0.00487671	0.00622271	589.49	376.913	418.592842092
26	0.00622271	0.00793935	589.49	434.937	183.075472634
27	0.00793935	0.0101287	589.49	515.913	165.879
28	0.0101287	0.012921	589.49	515.913	165.879
29	0.012921	0.0164821	589.49	288.704	165.879
30	0.0164821	0.0210239	589.49	288.704	165.879
31	0.0210239	0.0840956	589.49	288.704	165.879
