time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.571375e-07	3.02855e-06	17.0456162251	853.565	288.072871119
1	3.02855e-06	6.89107e-06	489.129840287	853.565	2652.98717227
2	6.89107e-06	1.18172e-05	1093.98486321	1844.68	2065.05925188
3	1.18172e-05	1.80999e-05	2625.21615817	1122.59	1453.00834931
4	1.80999e-05	2.61127e-05	5967.95262733	1175.34	2090.09624848
5	2.61127e-05	3.6332e-05	10762.6888809	1294.36	2715.59235968
6	3.6332e-05	4.93654e-05	15785.558847	1052.85	2399.34936298
7	4.93654e-05	6.59878e-05	17550.3229805	626.92	1694.50552613
8	6.59878e-05	8.71877e-05	15163.6236497	387.427	1325.71392026
9	8.71877e-05	0.000114225	12323.048909	357.544	1447.08219972
10	0.000114225	0.000148708	11074.6295764	473.817	2167.77645014
11	0.000148708	0.000192687	10392.459595	522.956	2767.0450414
12	0.000192687	0.000248777	9055.90478975	413.776	1998.63078809
13	0.000248777	0.000320312	7170.72571237	358.851	1044.77074059
14	0.000320312	0.000411546	5494.13730372	413.29	636.20087079
15	0.000411546	0.000527903	4536.10206209	563.203	607.42635792
16	0.000527903	0.000676302	4252.42684817	779.209	755.778367378
17	0.000676302	0.000865565	3617.32921042	980.772	932.229945727
18	0.000865565	0.00110695	3580.64	969.934	954.141153399
19	0.00110695	0.0014148	3580.64	737.108	780.990580378
20	0.0014148	0.00180743	3580.64	516.891	557.332851109
21	0.00180743	0.00230817	3580.64	385.026	407.680352083
22	0.00230817	0.00294681	3580.64	327.393	329.519493098
23	0.00294681	0.00376131	3580.64	327.051	305.040763252
24	0.00376131	0.0048001	3580.64	369.385	330.092523856
25	0.0048001	0.00612495	3580.64	445.042	416.353114689
26	0.00612495	0.00781462	3580.64	562.119	449.645762956
27	0.00781462	0.00996958	3580.64	765.785	598.181910031
28	0.00996958	0.012718	3580.64	765.785	631.697
29	0.012718	0.0162232	3580.64	1285.71	631.697
30	0.0162232	0.0206936	3580.64	1285.71	631.697
31	0.0206936	0.0827744	3580.64	1285.71	631.697
