time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.19665e-07	2.87866e-06	292.851095988	2303.19	106.547643055
1	2.87866e-06	6.55003e-06	1218.59549752	2303.19	2088.30833701
2	6.55003e-06	1.12324e-05	1069.82070007	1229.42	2025.79330308
3	1.12324e-05	1.72042e-05	3915.19901424	722.42	1425.05546394
4	1.72042e-05	2.48204e-05	9008.25456383	804.808	2485.20418517
5	2.48204e-05	3.45339e-05	12239.9530592	783.514	2933.31144268
6	3.45339e-05	4.69223e-05	13285.8543442	501.497	2220.41060539
7	4.69223e-05	6.27221e-05	13024.9841849	296.734	1921.32461245
8	6.27221e-05	8.28727e-05	11795.3683477	272.72	1906.69388051
9	8.28727e-05	0.000108572	10184.9522509	444.257	2456.7877746
10	0.000108572	0.000141349	8837.42600661	892.902	3336.06849084
11	0.000141349	0.000183151	7868.58746987	1189.63	3618.25697629
12	0.000183151	0.000236465	6951.07082303	956.945	2731.65429901
13	0.000236465	0.000304459	5826.16650723	657.448	1578.26261557
14	0.000304459	0.000391178	4622.51900034	553.744	985.70647541
15	0.000391178	0.000501777	3567.23287485	602.448	809.163028777
16	0.000501777	0.000642831	3035.01897305	759.668	851.907951909
17	0.000642831	0.000822728	3289.43169688	961.2	964.809615748
18	0.000822728	0.00105216	3730.29470475	984.484	950.190531249
19	0.00105216	0.00134478	3741.31	747.229	740.642054859
20	0.00134478	0.00171798	3741.31	507.084	511.262278808
21	0.00171798	0.00219394	3741.31	364.316	366.201754194
22	0.00219394	0.00280097	3741.31	298.401	299.117230846
23	0.00280097	0.00357516	3741.31	283.675	286.337700081
24	0.00357516	0.00456254	3741.31	298.421	336.509165876
25	0.00456254	0.00582182	3741.31	334.955	373.862
26	0.00582182	0.00742787	3741.31	395.772	364.016245659
27	0.00742787	0.00947619	3741.31	439.22	351.403753424
28	0.00947619	0.0120886	3741.31	439.22	351.286
29	0.0120886	0.0154203	3741.31	343.514	351.286
30	0.0154203	0.0196695	3741.31	343.514	351.286
31	0.0196695	0.078678	3741.31	343.514	351.286
