time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.7359e-07	2.69436e-06	12.7749	583.586	61.4505076105
1	2.69436e-06	6.13068e-06	105.243696375	583.586	3308.02512007
2	6.13068e-06	1.05133e-05	1363.41592353	2964.75	4467.00627511
3	1.05133e-05	1.61027e-05	5474.10472614	1351.21	1378.90744632
4	1.61027e-05	2.32313e-05	11931.390735	990.377	1088.44131441
5	2.32313e-05	3.2323e-05	17298.8279456	907.18	1522.52693047
6	3.2323e-05	4.39182e-05	19651.5903361	852.786	1929.93507435
7	4.39182e-05	5.87065e-05	18635.3864062	747.369	2159.65475176
8	5.87065e-05	7.7567e-05	16002.0311212	613.954	2492.51069636
9	7.7567e-05	0.000101621	13766.9170249	522.496	3148.15970565
10	0.000101621	0.000132299	12292.6177156	520.024	3875.21449818
11	0.000132299	0.000171425	10843.0514488	577.627	3897.10325459
12	0.000171425	0.000221326	8803.73522336	628.952	2968.62903559
13	0.000221326	0.000284967	6620.36780435	686.621	1876.27141316
14	0.000284967	0.000366134	4771.24242137	769.175	1274.79679409
15	0.000366134	0.000469652	3840.66188312	883.078	1069.82557466
16	0.000469652	0.000601676	2930.80421211	1020.69	1040.91745502
17	0.000601676	0.000770055	1494.25875565	1121.99	1063.85164588
18	0.000770055	0.000984802	1468.69	1061.71	1031.37752487
19	0.000984802	0.00125868	1468.69	809.136	837.179086535
20	0.00125868	0.00160799	1468.69	545.983	562.818872402
21	0.00160799	0.00205348	1468.69	380.389	354.029793549
22	0.00205348	0.00262164	1468.69	305.028	242.161766061
23	0.00262164	0.00334627	1468.69	286.998	246.102687233
24	0.00334627	0.00427044	1468.69	301.212	666.475497823
25	0.00427044	0.00544909	1468.69	340.402	801.784353319
26	0.00544909	0.00695232	1468.69	412.365	312.617369678
27	0.00695232	0.0088695	1468.69	546.803	38.8909
28	0.0088695	0.0113146	1468.69	546.803	38.8909
29	0.0113146	0.0144331	1468.69	584.26	38.8909
30	0.0144331	0.0184102	1468.69	584.26	38.8909
31	0.0184102	0.0736408	1468.69	584.26	38.8909
