time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.68915e-07	3.07566e-06	145.977446019	1198.28	147.134328911
1	3.07566e-06	6.99827e-06	1285.39163092	1198.28	3173.55563155
2	6.99827e-06	1.20011e-05	2624.68001393	1903.59	2025.36365813
3	1.20011e-05	1.83815e-05	6453.73871043	952.796	1242.69614045
4	1.83815e-05	2.65189e-05	12307.9837365	1071.81	2232.07645593
5	2.65189e-05	3.68972e-05	16946.8638137	1283.26	2955.00565674
6	3.68972e-05	5.01333e-05	17779.7857987	1244.53	2765.00827898
7	5.01333e-05	6.70143e-05	15331.9892904	918.895	2598.58356403
8	6.70143e-05	8.85439e-05	12194.4284401	538.598	2957.40888041
9	8.85439e-05	0.000116002	9894.6913404	317.241	3807.9112993
10	0.000116002	0.000151022	8441.30201248	235.368	4349.08413746
11	0.000151022	0.000195685	7332.79814371	221.808	3761.96276905
12	0.000195685	0.000252647	6218.08473159	257.95	2492.17343383
13	0.000252647	0.000325294	5183.3229613	362.763	1550.4348483
14	0.000325294	0.000417947	4610.50423968	528.726	1143.44307657
15	0.000417947	0.000536115	4876.54173879	745.475	1023.50015098
16	0.000536115	0.000686822	4432.04319461	973.556	1040.48422898
17	0.000686822	0.00087903	971.801963434	1100.9	1072.24833569
18	0.00087903	0.00112417	198.878	966.788	956.514734106
19	0.00112417	0.00143681	198.878	679.669	693.217896212
20	0.00143681	0.00183554	198.878	456.363	450.734565756
21	0.00183554	0.00234408	198.878	340.044	306.089683504
22	0.00234408	0.00299265	198.878	300.733	259.760683562
23	0.00299265	0.00381982	198.878	306.457	446.349877571
24	0.00381982	0.00487477	198.878	337.544	566.746
25	0.00487477	0.00622022	198.878	400.778	349.287671084
26	0.00622022	0.00793618	198.878	518.527	129.717
27	0.00793618	0.0101247	198.878	698.546	129.717
28	0.0101247	0.0129158	198.878	698.546	129.717
29	0.0129158	0.0164755	198.878	784.641	129.717
30	0.0164755	0.0210155	198.878	784.641	129.717
31	0.0210155	0.084062	198.878	784.641	129.717
