time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.812775e-07	2.72511e-06	9.61696271536	581.452	137.862992807
1	2.72511e-06	6.20063e-06	217.373057723	581.452	1766.07463236
2	6.20063e-06	1.06332e-05	2448.43244981	1980.05	1399.88020266
3	1.06332e-05	1.62864e-05	8659.96257759	1387.09	1029.10427378
4	1.62864e-05	2.34964e-05	16730.9657743	1155.41	1976.57112552
5	2.34964e-05	3.26918e-05	20017.8881102	775.097	2765.19640527
6	3.26918e-05	4.44193e-05	17645.7448981	384.051	2323.54797017
7	4.44193e-05	5.93763e-05	13999.408231	211.135	1665.17534025
8	5.93763e-05	7.8452e-05	11279.8765994	215.242	1507.12194026
9	7.8452e-05	0.000102781	9482.26841891	407.662	1956.25329314
10	0.000102781	0.000133809	8182.71712229	911.172	2911.73089794
11	0.000133809	0.000173381	7013.700668	1392.67	3558.0246828
12	0.000173381	0.000223851	5811.64508268	1212.42	2878.37070695
13	0.000223851	0.000288219	4633.55451955	791.938	1710.03706881
14	0.000288219	0.000370311	3623.19273232	575.796	1012.33035095
15	0.000370311	0.00047501	2730.11386878	569.465	780.333879858
16	0.00047501	0.000608541	2137.97116814	722.712	807.431307123
17	0.000608541	0.000778841	1907.75000122	965.123	948.453720218
18	0.000778841	0.000996039	1419.80123815	1041.47	999.852501421
19	0.000996039	0.00127305	1396.61	815.811	842.405334962
20	0.00127305	0.00162633	1396.61	559.059	594.471638925
21	0.00162633	0.00207691	1396.61	405.02	412.070153995
22	0.00207691	0.00265156	1396.61	327.458	316.597391614
23	0.00265156	0.00338445	1396.61	299.189	280.015797045
24	0.00338445	0.00431916	1396.61	304.516	318.886111775
25	0.00431916	0.00551127	1396.61	345.991	439.203555386
26	0.00551127	0.00703165	1396.61	438.616	423.407266524
27	0.00703165	0.0089707	1396.61	609.146	299.764599067
28	0.0089707	0.0114437	1396.61	609.146	280.073
29	0.0114437	0.0145977	1396.61	443.279	280.073
30	0.0145977	0.0186203	1396.61	443.279	280.073
31	0.0186203	0.0744812	1396.61	443.279	280.073
