time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.02645e-07	3.21058e-06	591.612036238	1434.41	578.744991413
1	3.21058e-06	7.30527e-06	902.565584343	1434.41	3218.67773586
2	7.30527e-06	1.25275e-05	1281.8111965	1146.79	1442.2216399
3	1.25275e-05	1.91878e-05	5500.15136263	1142.23	1254.69207046
4	1.91878e-05	2.76822e-05	10688.9064837	1210.21	2148.26915117
5	2.76822e-05	3.85158e-05	13022.6058072	1240.88	2659.56039701
6	3.85158e-05	5.23326e-05	13388.2397594	1004.65	2201.00639178
7	5.23326e-05	6.99541e-05	12638.8415338	597.809	1536.20917232
8	6.99541e-05	9.24282e-05	11156.5473241	349.665	1259.54600218
9	9.24282e-05	0.000121091	9586.46837973	298.889	1495.99415441
10	0.000121091	0.000157647	8447.40488203	390.944	2292.5787468
11	0.000157647	0.000204269	7648.14456903	457.116	2721.86526973
12	0.000204269	0.00026373	6731.55845794	383.352	1757.35727415
13	0.00026373	0.000339564	5540.35664566	349.862	891.478214018
14	0.000339564	0.000436282	4308.86021564	418.622	594.501092093
15	0.000436282	0.000559633	3191.1994606	586.65	617.586643995
16	0.000559633	0.000716951	2961.3067765	817.473	788.655044969
17	0.000716951	0.000917591	2942.95094731	992.62	955.748111627
18	0.000917591	0.00117348	2936.44	904.849	921.919482166
19	0.00117348	0.00149984	2936.44	647.868	714.846853668
20	0.00149984	0.00191606	2936.44	455.186	504.6517095
21	0.00191606	0.00244691	2936.44	350.028	372.609884049
22	0.00244691	0.00312393	2936.44	304.197	307.797748693
23	0.00312393	0.00398738	2936.44	298.767	293.767006697
24	0.00398738	0.00508861	2936.44	321.593	347.671018925
25	0.00508861	0.00649309	2936.44	370.406	445.471486986
26	0.00649309	0.00828432	2936.44	445.044	475.225717184
27	0.00828432	0.0105688	2936.44	444.865	563.735077333
28	0.0105688	0.0134824	2936.44	444.865	573.787
29	0.0134824	0.0171983	2936.44	210.828	573.787
30	0.0171983	0.0219374	2936.44	210.828	573.787
31	0.0219374	0.0877496	2936.44	210.828	573.787
