time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.809425e-07	2.72377e-06	236.964310871	1715.86	539.639610711
1	2.72377e-06	6.19759e-06	1694.77269817	1715.86	3684.19000401
2	6.19759e-06	1.0628e-05	1142.80438407	2203.92	1446.90765833
3	1.0628e-05	1.62784e-05	3182.44022206	1268.32	1189.89565375
4	1.62784e-05	2.34848e-05	8310.20808333	1484.96	1889.83579241
5	2.34848e-05	3.26757e-05	13066.9328437	1237.7	1995.17875379
6	3.26757e-05	4.43975e-05	16124.834169	627.484	1647.68754448
7	4.43975e-05	5.93471e-05	16992.5358102	323.389	1336.05195486
8	5.93471e-05	7.84135e-05	15245.0487962	275.029	1342.40604593
9	7.84135e-05	0.00010273	12704.3397849	418.931	1883.30560949
10	0.00010273	0.000133743	10791.6626088	828.667	2863.35078306
11	0.000133743	0.000173296	9421.99317539	1199.69	3491.11706192
12	0.000173296	0.000223741	8279.46669541	1056.95	2875.42131226
13	0.000223741	0.000288077	7063.94572164	739.833	1775.90966631
14	0.000288077	0.00037013	5668.23050241	579.469	1089.24752391
15	0.00037013	0.000474777	4386.38517959	581.007	840.424321196
16	0.000474777	0.000608242	4262.5704376	709.358	839.217961615
17	0.000608242	0.000778459	5155.85312512	928.342	955.281359197
18	0.000778459	0.000995549	5411.19	1033.99	997.171764549
19	0.000995549	0.00127242	5411.19	837.002	845.358433763
20	0.00127242	0.00162553	5411.19	583.715	596.094715038
21	0.00162553	0.00207589	5411.19	419.92	410.300935717
22	0.00207589	0.00265025	5411.19	330.603	314.199310028
23	0.00265025	0.00338279	5411.19	306.113	279.305287417
24	0.00338279	0.00431704	5411.19	333.572	306.186829987
25	0.00431704	0.00550856	5411.19	401.699	399.738330346
26	0.00550856	0.00702819	5411.19	523.886	411.186899454
27	0.00702819	0.00896629	5411.19	756.157	409.249361511
28	0.00896629	0.0114381	5411.19	756.157	408.831
29	0.0114381	0.0145906	5411.19	865.278	408.831
30	0.0145906	0.0186111	5411.19	865.278	408.831
31	0.0186111	0.0744444	5411.19	865.278	408.831
