time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.46675e-08	1.3867e-07	572.019149547	88427.3	244051.35474
1	1.3867e-07	3.15525e-07	134.165221623	88427.3	51447.7186983
2	3.15525e-07	5.41082e-07	15.4617430077	12.4114	15.4995544199
3	5.41082e-07	8.2875e-07	15.4577	12.4114	15.4995632702
4	8.2875e-07	1.19564e-06	15.4577	12.4114	15.4996
5	1.19564e-06	1.66355e-06	15.4577	12.4114	15.4996
6	1.66355e-06	2.26032e-06	15.4577	12.4114	15.4995857745
7	2.26032e-06	3.02142e-06	15.4577	12.4114	15.4995101632
8	3.02142e-06	3.9921e-06	15.4577	12.4114	15.4995
9	3.9921e-06	5.23009e-06	16.3765348577	12.4114	22.3051340246
10	5.23009e-06	6.80899e-06	48.7832530778	12.4114	97.6484181556
11	6.80899e-06	8.82267e-06	342.594300953	12.4114	472.921782717
12	8.82267e-06	1.13909e-05	1577.67702226	12.4114	1684.23555244
13	1.13909e-05	1.46663e-05	4485.65708044	54.5085	4370.56655332
14	1.46663e-05	1.88436e-05	8414.40009272	368.121	8706.56956108
15	1.88436e-05	2.41713e-05	12321.6718217	1740.8	14117.2715579
16	2.41713e-05	3.09661e-05	15931.8168797	5455.76	19437.1287135
17	3.09661e-05	3.96321e-05	19292.9910822	11926.1	23330.1567093
18	3.96321e-05	5.06843e-05	22171.6736747	19552.8	24703.0128567
19	5.06843e-05	6.47801e-05	23666.6066933	23998.2	23255.6928501
20	6.47801e-05	8.27575e-05	22935.4399428	22170.1	19887.6707705
21	8.27575e-05	0.000105685	20285.5960762	17520.9	16035.2125863
22	0.000105685	0.000134927	16936.84981	13408.0	12650.8291911
23	0.000134927	0.000172221	13916.2455693	10407.8	9865.89149069
24	0.000172221	0.000219784	11640.7999193	7885.14	7472.76804426
25	0.000219784	0.000280446	13248.4786586	5678.33	5386.93695786
26	0.000280446	0.000357812	21658.5550194	4041.83	3854.99018068
27	0.000357812	0.000456482	19061.3573224	2796.98	3941.52066013
28	0.000456482	0.000582324	2713.97076447	2796.98	4918.93944386
29	0.000582324	0.000742819	15.4577	4765.51	5072.89
30	0.000742819	0.00094751	15.4577	4765.51	5072.89
31	0.00094751	0.00379004	15.4577	4765.51	5072.89
