time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.745125e-07	2.69805e-06	226.580016375	1559.84	278.792432462
1	2.69805e-06	6.13907e-06	1697.08395436	1559.84	2950.59550796
2	6.13907e-06	1.05277e-05	1136.65067554	2732.33	1853.09557642
3	1.05277e-05	1.61247e-05	3093.09454283	1549.45	1532.76830115
4	1.61247e-05	2.32631e-05	8165.4583741	1332.03	3142.10520462
5	2.32631e-05	3.23672e-05	12956.9524528	992.523	4372.61271297
6	3.23672e-05	4.39783e-05	16057.9280121	527.499	3579.75211369
7	4.39783e-05	5.87868e-05	17008.1888216	293.169	2747.80615847
8	5.87868e-05	7.76731e-05	15327.1032057	264.752	2360.31444423
9	7.76731e-05	0.00010176	12783.8611227	423.302	2577.14689801
10	0.00010176	0.00013248	10848.6778513	888.879	3282.41353825
11	0.00013248	0.00017166	9466.10206564	1328.08	3784.82574283
12	0.00017166	0.000221629	8321.85229831	1130.53	3300.00869419
13	0.000221629	0.000285357	7112.92636173	747.095	2119.56203992
14	0.000285357	0.000366635	5722.04543744	567.876	1243.07312207
15	0.000366635	0.000470294	4416.12602468	568.827	891.34311736
16	0.000470294	0.000602499	4245.93228444	701.435	844.719389015
17	0.000602499	0.000771109	5125.55815331	926.73	950.434448782
18	0.000771109	0.000986149	5411.19	1039.57	1019.1938087
19	0.000986149	0.00126041	5411.19	842.545	866.828626557
20	0.00126041	0.00161019	5411.19	584.931	593.762272381
21	0.00161019	0.00205629	5411.19	419.512	402.391102888
22	0.00205629	0.00262523	5411.19	329.679	311.926314407
23	0.00262523	0.00335085	5411.19	305.685	290.739658189
24	0.00335085	0.00427628	5411.19	332.935	362.389252391
25	0.00427628	0.00545655	5411.19	393.756	391.577417112
26	0.00545655	0.00696183	5411.19	496.25	347.779810611
27	0.00696183	0.00888163	5411.19	704.949	319.792
28	0.00888163	0.0113301	5411.19	704.949	319.792
29	0.0113301	0.0144528	5411.19	701.475	319.792
30	0.0144528	0.0184354	5411.19	701.475	319.792
31	0.0184354	0.0737416	5411.19	701.475	319.792
