time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.039075e-07	3.21563e-06	197.127846823	1000.49	379.413831396
1	3.21563e-06	7.31676e-06	621.968412146	1000.49	2009.88043904
2	7.31676e-06	1.25472e-05	1164.72383041	1080.49	1213.41276688
3	1.25472e-05	1.9218e-05	4786.66589375	1342.27	1832.59145572
4	1.9218e-05	2.77258e-05	11602.0795821	1337.58	2753.79833863
5	2.77258e-05	3.85764e-05	17069.2527565	1132.16	2542.92437054
6	3.85764e-05	5.24149e-05	17503.8102838	796.117	1947.00518465
7	5.24149e-05	7.00642e-05	14491.8007771	487.464	1565.27629723
8	7.00642e-05	9.25736e-05	11592.4691812	331.913	1380.1103344
9	9.25736e-05	0.000121281	9769.02583218	331.843	1711.50560026
10	0.000121281	0.000157895	8418.41069815	438.361	2743.57121088
11	0.000157895	0.00020459	7040.97254058	454.409	3414.03404573
12	0.00020459	0.000264145	5632.20642039	381.907	2603.1710253
13	0.000264145	0.000340099	4357.15941024	370.379	1304.3902984
14	0.000340099	0.000436968	3247.38571178	449.851	760.275367276
15	0.000436968	0.000560513	2282.30780288	614.038	691.744457039
16	0.000560513	0.000718079	2254.76589234	818.743	802.240228632
17	0.000718079	0.000919035	2781.9142477	955.346	918.155239689
18	0.000919035	0.00117533	2885.42	872.426	887.222798901
19	0.00117533	0.0015022	2885.42	647.297	688.175078947
20	0.0015022	0.00191908	2885.42	460.287	470.809801446
21	0.00191908	0.00245075	2885.42	348.923	320.325457504
22	0.00245075	0.00312884	2885.42	298.16	240.197354667
23	0.00312884	0.00399366	2885.42	294.76	246.436488463
24	0.00399366	0.00509662	2885.42	335.423	591.307052996
25	0.00509662	0.00650331	2885.42	432.948	710.275655467
26	0.00650331	0.00829736	2885.42	600.504	296.26529081
27	0.00829736	0.0105854	2885.42	839.467	50.1152
28	0.0105854	0.0135036	2885.42	839.467	50.1152
29	0.0135036	0.0172253	2885.42	2368.12	50.1152
30	0.0172253	0.021972	2885.42	2368.12	50.1152
31	0.021972	0.087888	2885.42	2368.12	50.1152
