time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.514725e-08	1.40589e-07	507.793560771	82249.2	230780.919003
1	1.40589e-07	3.19892e-07	131.215611427	82249.2	50233.00589
2	3.19892e-07	5.48571e-07	14.8418196526	12.242	15.1644556707
3	5.48571e-07	8.40222e-07	14.8354	12.2419	15.1644
4	8.40222e-07	1.21219e-06	14.8354	12.2419	15.1644
5	1.21219e-06	1.68658e-06	14.8354	12.2419	15.1644
6	1.68658e-06	2.29161e-06	14.8354	12.2419	15.1644
7	2.29161e-06	3.06324e-06	14.8354	12.2419	15.1644
8	3.06324e-06	4.04736e-06	14.8354	12.2419	15.1644
9	4.04736e-06	5.30249e-06	15.2778795745	12.2419	23.009979053
10	5.30249e-06	6.90324e-06	28.9042931963	12.2419	108.423459104
11	6.90324e-06	8.9448e-06	159.174377788	12.2419	513.177788268
12	8.9448e-06	1.15485e-05	723.462667446	12.9137	1775.27754666
13	1.15485e-05	1.48693e-05	2298.17951799	91.6219	4498.51911214
14	1.48693e-05	1.91045e-05	4988.26811762	496.933	8828.7407643
15	1.91045e-05	2.45059e-05	8393.49324818	1961.39	14219.8663924
16	2.45059e-05	3.13948e-05	12567.2484545	5544.11	19520.6641433
17	3.13948e-05	4.01807e-05	17613.9610844	11788.6	23315.055567
18	4.01807e-05	5.13859e-05	22323.4252264	19642.3	24475.0420206
19	5.13859e-05	6.56768e-05	24625.7975491	24446.4	22782.0600289
20	6.56768e-05	8.3903e-05	23921.9089098	22178.6	19217.6988599
21	8.3903e-05	0.000107148	21442.4030529	17208.5	15222.9554927
22	0.000107148	0.000136795	18382.9158167	13179.2	11753.2238802
23	0.000136795	0.000174605	14982.0219478	10294.4	8988.33701891
24	0.000174605	0.000222827	11585.4775653	7842.21	6760.92511503
25	0.000222827	0.000284328	10103.8109103	5642.66	4894.07064727
26	0.000284328	0.000362765	12758.155887	3899.59	3462.33456495
27	0.000362765	0.000462801	11906.1732916	2087.65	3451.48903477
28	0.000462801	0.000590384	2381.35659839	2087.65	4088.83362634
29	0.000590384	0.000753101	14.8354	1676.63	4203.64
30	0.000753101	0.000960625	14.8354	1676.63	4203.64
31	0.000960625	0.0038425	14.8354	1676.63	4203.64
