time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.940675e-07	3.17627e-06	517.791953857	1466.91	223.606356238
1	3.17627e-06	7.2272e-06	848.475358009	1466.91	2595.6965226
2	7.2272e-06	1.23936e-05	1472.21200062	1302.49	2161.35211226
3	1.23936e-05	1.89828e-05	5375.8456932	811.579	1818.70207267
4	1.89828e-05	2.73864e-05	9638.40077885	948.727	2541.97265369
5	2.73864e-05	3.81042e-05	13400.1303076	1156.76	2552.16923754
6	3.81042e-05	5.17733e-05	16226.920019	999.931	1989.42212694
7	5.17733e-05	6.92066e-05	16170.9481082	578.001	1611.07418794
8	6.92066e-05	9.14405e-05	13829.7975956	353.938	1415.32029903
9	9.14405e-05	0.000119797	11642.2015229	326.217	1706.94627474
10	0.000119797	0.000155962	10254.0915712	437.257	2693.75281593
11	0.000155962	0.000202086	9005.70566414	481.584	3414.95542558
12	0.000202086	0.000260912	7560.92476741	383.248	2667.64923275
13	0.000260912	0.000335936	6175.19815428	358.087	1342.51460476
14	0.000335936	0.00043162	4823.72930179	434.0	773.597603918
15	0.00043162	0.000553653	4133.7	594.7	694.096145249
16	0.000553653	0.00070929	3914.58284271	800.715	799.255877813
17	0.00070929	0.000907785	3636.4275527	958.062	913.05572005
18	0.000907785	0.00116094	3634.41	893.479	882.567977622
19	0.00116094	0.00148381	3634.41	662.437	689.382845288
20	0.00148381	0.00189559	3634.41	466.756	477.665482512
21	0.00189559	0.00242076	3634.41	350.645	331.862805211
22	0.00242076	0.00309054	3634.41	301.014	255.831903986
23	0.00309054	0.00394477	3634.41	304.199	254.429918987
24	0.00394477	0.00503424	3634.41	352.179	521.346449097
25	0.00503424	0.0064237	3634.41	449.678	629.590909025
26	0.0064237	0.0081958	3634.41	616.862	298.390530356
27	0.0081958	0.0104559	3634.41	883.541	73.3828
28	0.0104559	0.0133383	3634.41	883.541	73.3828
29	0.0133383	0.0170145	3634.41	1809.2	73.3828
30	0.0170145	0.021703	3634.41	1809.2	73.3828
31	0.021703	0.086812	3634.41	1809.2	73.3828
