time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.583275e-08	1.43331e-07	369612.685051	60322.6	169565.968372
1	1.43331e-07	3.26132e-07	31580.7682179	60322.6	38252.8184177
2	3.26132e-07	5.5927e-07	18.1339	12.0077	14.734
3	5.5927e-07	8.5661e-07	18.1339	12.0077	14.734
4	8.5661e-07	1.23583e-06	18.1339	12.0077	14.734
5	1.23583e-06	1.71947e-06	18.1339	12.0077	14.734
6	1.71947e-06	2.3363e-06	18.1339	12.0077	14.734
7	2.3363e-06	3.12299e-06	18.1339	12.0077	14.734
8	3.12299e-06	4.1263e-06	19.1823414948	12.0077	14.734
9	4.1263e-06	5.40591e-06	51.0082223025	12.0077	21.056740394
10	5.40591e-06	7.03788e-06	328.95337914	12.0077	90.6256857777
11	7.03788e-06	9.11925e-06	1550.22527095	12.0077	403.642314895
12	9.11925e-06	1.17738e-05	4800.65410961	44.8225	1395.42264705
13	1.17738e-05	1.51593e-05	10286.5592574	217.432	3736.89676298
14	1.51593e-05	1.94771e-05	16735.9923181	864.659	7890.30210529
15	1.94771e-05	2.49839e-05	22272.931404	2723.43	13513.9191113
16	2.49839e-05	3.20071e-05	25419.9208447	6764.98	19369.182919
17	3.20071e-05	4.09643e-05	25847.3014975	13393.9	23704.6773934
18	4.09643e-05	5.23881e-05	24319.7655859	20860.0	24833.1884544
19	5.23881e-05	6.69577e-05	21883.5139285	23632.2	22725.4883119
20	6.69577e-05	8.55394e-05	19099.0178147	20337.7	19012.1899079
21	8.55394e-05	0.000109238	16281.7388501	15975.9	15328.8139248
22	0.000109238	0.000139463	13752.4227481	12564.6	12314.9133424
23	0.000139463	0.00017801	11557.2755566	9986.56	9897.43780706
24	0.00017801	0.000227173	9218.88916572	7781.8	7837.79004573
25	0.000227173	0.000289873	6075.37626145	5790.47	5947.5992085
26	0.000289873	0.00036984	5296.57260396	4139.28	4226.14000214
27	0.00036984	0.000471827	3271.31077603	2529.33	3709.26794167
28	0.000471827	0.000601899	2577.53	2529.33	1700.99623405
29	0.000601899	0.000767789	2577.53	1603.56	1286.09
30	0.000767789	0.000979361	2577.53	1603.56	1286.09
31	0.000979361	0.003917444	2577.53	1603.56	1286.09
