time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.619525e-08	1.44781e-07	337285.479533	116742.0	184984.179433
1	1.44781e-07	3.29432e-07	341358.0	116742.0	192897.0
2	3.29432e-07	5.6493e-07	348974.022928	116742.0	192897.0
3	5.6493e-07	8.65277e-07	486150.036147	116742.0	138790.578303
4	8.65277e-07	1.24833e-06	67103.2342473	116742.0	3457.39029909
5	1.24833e-06	1.73687e-06	514.72460599	11.8875	12.6971
6	1.73687e-06	2.35994e-06	17.3401581284	11.8875	12.6971
7	2.35994e-06	3.15459e-06	16.1777	11.8875	12.6971
8	3.15459e-06	4.16806e-06	16.1777	11.8875	12.6971
9	4.16806e-06	5.46061e-06	16.1777	11.8875	12.6971
10	5.46061e-06	7.10909e-06	27.9038218108	11.8875	31.1219109293
11	7.10909e-06	9.21153e-06	185.476816658	11.8875	207.3160827
12	9.21153e-06	1.18929e-05	956.670601318	11.8875	951.431604559
13	1.18929e-05	1.53127e-05	2893.14763685	58.3148	2854.68449056
14	1.53127e-05	1.96742e-05	5859.03514708	461.312	6219.65596204
15	1.96742e-05	2.52367e-05	9305.3290192	2108.76	10652.390087
16	2.52367e-05	3.2331e-05	13445.6165439	6199.16	15225.5762605
17	3.2331e-05	4.13788e-05	18836.1966097	13247.4	18804.9550954
18	4.13788e-05	5.29182e-05	24929.0446053	21650.2	20229.4530071
19	5.29182e-05	6.76353e-05	28397.01703	24661.4	19156.4405917
20	6.76353e-05	8.6405e-05	26284.177146	20124.7	16702.4666371
21	8.6405e-05	0.000110343	21843.9050504	15493.5	14232.4751536
22	0.000110343	0.000140874	17510.8387353	12915.8	12270.0359521
23	0.000140874	0.000179811	13346.112826	11359.2	10846.3264113
24	0.000179811	0.000229471	9489.63136294	10136.1	10095.4879519
25	0.000229471	0.000292806	5813.13172512	9634.78	10877.217503
26	0.000292806	0.000373582	3962.68	12316.0	5609.27780318
27	0.000373582	0.000476601	3962.68	90.3026	428.148
28	0.000476601	0.00060799	3962.68	90.3026	428.148
29	0.00060799	0.000775558	3962.68	90.3026	428.148
30	0.000775558	0.000989271	3962.68	90.3026	428.148
31	0.000989271	0.003957084	3962.68	90.3026	428.148
