time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.04095e-08	1.61638e-07	470533.0	65644.5	191045.257636
1	1.61638e-07	3.67786e-07	470533.0	65644.5	193625.0
2	3.67786e-07	6.30701e-07	339132.623947	65644.5	189595.307761
3	6.30701e-07	9.66017e-07	3471.31243098	65644.5	45205.9710312
4	9.66017e-07	1.39367e-06	68.550109717	65644.5	14.2614
5	1.39367e-06	1.93909e-06	18.1379696493	10.6478	14.2614
6	1.93909e-06	2.6347e-06	17.9905	10.6478	14.2614
7	2.6347e-06	3.52186e-06	17.9905206995	10.6478	14.2614
8	3.52186e-06	4.65332e-06	22.0180377442	10.6478	14.2614
9	4.65332e-06	6.09636e-06	115.628770306	10.6478	45.6557096765
10	6.09636e-06	7.93677e-06	798.962518651	10.6478	313.132913436
11	7.93677e-06	1.0284e-05	3265.06929685	10.6478	1427.10363515
12	1.0284e-05	1.32775e-05	8457.36373271	10.6478	4215.28501385
13	1.32775e-05	1.70955e-05	15374.3672578	42.6881	8679.11275481
14	1.70955e-05	2.19647e-05	21845.081416	311.533	13411.5758361
15	2.19647e-05	2.81749e-05	26131.3279737	1425.12	16696.3287056
16	2.81749e-05	3.60951e-05	27471.3088481	4279.49	18051.0235027
17	3.60951e-05	4.61964e-05	26120.0003846	8985.2	18329.9698023
18	4.61964e-05	5.90792e-05	23304.2151819	14130.0	18218.6049274
19	5.90792e-05	7.55097e-05	20232.6884332	17884.2	17651.5141812
20	7.55097e-05	9.64647e-05	17438.983791	18813.5	16346.9201951
21	9.64647e-05	0.00012319	14985.7426398	16793.1	14612.2350013
22	0.00012319	0.000157275	12710.9825287	13595.8	12820.5683055
23	0.000157275	0.000200746	10572.122508	10919.7	10960.2426955
24	0.000200746	0.000256188	6699.80931627	9122.07	8978.55335181
25	0.000256188	0.000326896	3025.13333409	7479.45	5534.32835869
26	0.000326896	0.000417076	2983.89	5697.6	2792.73822385
27	0.000417076	0.00053209	2983.89	1585.58	2785.28
28	0.00053209	0.000678775	2983.89	1585.58	2785.28
29	0.000678775	0.000865853	2983.89	1585.58	2785.28
30	0.000865853	0.00110445	2983.89	1585.58	2785.28
31	0.00110445	0.0044178	2983.89	1585.58	2785.28
