time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.720625e-08	1.48825e-07	245148.609411	42690.0	123736.182747
1	1.48825e-07	3.38634e-07	28049.4772566	42690.0	45923.1598708
2	3.38634e-07	5.8071e-07	16.5619	11.5644	12.3169
3	5.8071e-07	8.89447e-07	16.5619	11.5644	12.3169
4	8.89447e-07	1.2832e-06	16.5619	11.5644	12.3169
5	1.2832e-06	1.78539e-06	16.5619	11.5644	12.3169
6	1.78539e-06	2.42586e-06	16.5619	11.5644	12.3169
7	2.42586e-06	3.2427e-06	16.5619	11.5644	12.3169
8	3.2427e-06	4.28448e-06	16.7282009907	11.5644	12.3169
9	4.28448e-06	5.61314e-06	51.8258459837	11.5644	15.5082969237
10	5.61314e-06	7.30767e-06	246.528274038	11.5644	61.8698480901
11	7.30767e-06	9.46883e-06	975.875174691	11.5645	282.7130548
12	9.46883e-06	1.22251e-05	2876.71787246	50.9504	993.598008832
13	1.22251e-05	1.57404e-05	6309.28042329	233.483	2682.23250362
14	1.57404e-05	2.02237e-05	10794.7358032	934.852	5694.18404415
15	2.02237e-05	2.59416e-05	15251.8224519	2930.63	9829.60268548
16	2.59416e-05	3.32341e-05	18979.0189935	7009.97	14282.2552394
17	3.32341e-05	4.25347e-05	22060.2576263	13134.5	17850.2489956
18	4.25347e-05	5.43964e-05	24333.9810626	19609.8	19295.8817452
19	5.43964e-05	6.95245e-05	24639.4666582	22379.6	18342.03255
20	6.95245e-05	8.88185e-05	22285.6475952	19407.7	16008.6374652
21	8.88185e-05	0.000113426	18959.7235261	14876.1	13404.044593
22	0.000113426	0.000144809	15790.8437291	11507.3	11026.1354368
23	0.000144809	0.000184834	12753.4182674	9083.21	9046.48781721
24	0.000184834	0.000235881	9975.54553699	7197.56	7603.32033455
25	0.000235881	0.000300985	7104.01613471	5901.17	6765.98072566
26	0.000300985	0.000384017	6103.98874628	5363.17	8079.91503979
27	0.000384017	0.000489914	2863.44208303	11621.4	9512.58
28	0.000489914	0.000624972	597.924	11621.4	5760.19457322
29	0.000624972	0.000797222	597.924	11.5644	108.88175707
30	0.000797222	0.0010169	597.924	11.5644	12.4469
31	0.0010169	0.0040676	597.924	11.5644	12.4469
