time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.9974e-07	3.19896e-06	62.7217624495	1492.44	270.679987004
1	3.19896e-06	7.27884e-06	606.896822977	1492.44	2591.7963979
2	7.27884e-06	1.24822e-05	2025.9033384	1690.43	1949.37764265
3	1.24822e-05	1.91184e-05	6410.8344002	886.781	1707.85935922
4	1.91184e-05	2.75821e-05	12521.1276347	1093.24	2362.69688437
5	2.75821e-05	3.83764e-05	16874.9344414	1324.52	2420.39162994
6	3.83764e-05	5.21432e-05	17495.4831161	1007.65	1982.34129848
7	5.21432e-05	6.9701e-05	14961.6139978	563.093	1626.09668682
8	6.9701e-05	9.20937e-05	11915.1848536	316.792	1427.29625251
9	9.20937e-05	0.000120653	9795.56683138	277.377	1718.76420833
10	0.000120653	0.000157076	8403.08616368	387.675	2687.92538694
11	0.000157076	0.00020353	7153.97395833	450.351	3381.66984492
12	0.00020353	0.000262776	5754.89403907	379.664	2635.38089942
13	0.000262776	0.000338336	4323.14072048	353.753	1327.7674237
14	0.000338336	0.000434703	3044.4611047	425.816	763.52893925
15	0.000434703	0.000557608	2075.82116449	592.53	689.479936091
16	0.000557608	0.000714357	2114.37747616	801.972	799.285930089
17	0.000714357	0.000914271	2583.06409839	941.688	908.813633859
18	0.000914271	0.00116924	2644.7	874.09	868.634412344
19	0.00116924	0.00149441	2644.7	655.535	677.157454158
20	0.00149441	0.00190913	2644.7	460.718	479.280664576
21	0.00190913	0.00243805	2644.7	345.509	347.298399258
22	0.00243805	0.00311262	2644.7	299.152	280.175839056
23	0.00311262	0.00397296	2644.7	303.207	270.157392381
24	0.00397296	0.0050702	2644.7	345.635	370.477332042
25	0.0050702	0.0064696	2644.7	433.464	416.477587008
26	0.0064696	0.00825435	2644.7	576.183	292.972386937
27	0.00825435	0.0105306	2644.7	780.459	200.663
28	0.0105306	0.0134336	2644.7	780.459	200.663
29	0.0134336	0.0171361	2644.7	3612.43	200.663
30	0.0171361	0.0218581	2644.7	3612.43	200.663
31	0.0218581	0.0874324	2644.7	3612.43	200.663
