time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.5514e-08	1.42056e-07	470076.593926	80076.3	288069.970363
1	1.42056e-07	3.2323e-07	471941.0	80076.3	293261.0
2	3.2323e-07	5.54295e-07	425443.869052	80076.3	292304.974669
3	5.54295e-07	8.48989e-07	43709.8849762	80076.3	96894.9342836
4	8.48989e-07	1.22483e-06	162.5749324	80076.3	15.4077
5	1.22483e-06	1.70418e-06	18.7083490909	12.1155	15.4077
6	1.70418e-06	2.31552e-06	17.982	12.1155	15.4077
7	2.31552e-06	3.0952e-06	17.982	12.1155	15.4077
8	3.0952e-06	4.08959e-06	18.3198113988	12.1155	15.4077
9	4.08959e-06	5.35781e-06	35.8993649551	12.1155	21.5102474129
10	5.35781e-06	6.97527e-06	294.128357722	12.1155	113.392715325
11	6.97527e-06	9.03812e-06	1679.56209064	12.1155	656.240852475
12	9.03812e-06	1.1669e-05	5549.80667777	12.1155	2375.09984249
13	1.1669e-05	1.50244e-05	11934.3655706	70.3611	5814.23924709
14	1.50244e-05	1.93038e-05	19004.2018933	495.056	10785.3642234
15	1.93038e-05	2.47616e-05	24431.7772008	2199.55	16502.2461943
16	2.47616e-05	3.17224e-05	26825.266186	6414.81	21695.9298027
17	3.17224e-05	4.05999e-05	26349.893767	13529.3	24951.8390037
18	4.05999e-05	5.19221e-05	24328.6927843	21715.0	25401.6255911
19	5.19221e-05	6.63621e-05	21835.7928291	24547.7	23175.047591
20	6.63621e-05	8.47785e-05	19145.2139966	20336.0	19481.5441562
21	8.47785e-05	0.000108266	16363.1082918	15539.2	15690.5712827
22	0.000108266	0.000138222	13769.9777571	12682.1	12438.1837489
23	0.000138222	0.000176427	11444.5753958	11234.9	9640.38046073
24	0.000176427	0.000225152	8933.34909326	10330.3	7109.18285483
25	0.000225152	0.000287294	4729.08947857	10094.2	4824.70390786
26	0.000287294	0.00036655	3690.42	14973.5	3236.72474452
27	0.00036655	0.00046763	3690.42	57.2128	3154.5
28	0.00046763	0.000596544	3690.42	57.2128	3154.5
29	0.000596544	0.000760959	3690.42	57.2128	3154.5
30	0.000760959	0.000970648	3690.42	57.2128	3154.5
31	0.000970648	0.003882592	3690.42	57.2128	3154.5
