time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.6911e-07	3.07644e-06	24.8899655338	898.425	83.2528816085
1	3.07644e-06	7.00004e-06	816.934173875	898.425	3334.77357921
2	7.00004e-06	1.20041e-05	1064.36023402	1931.79	2801.66956299
3	1.20041e-05	1.83861e-05	2689.28934898	848.095	943.375331153
4	1.83861e-05	2.65256e-05	6185.20754495	847.583	1060.24647959
5	2.65256e-05	3.69065e-05	10969.5267495	953.044	1540.09474588
6	3.69065e-05	5.0146e-05	15696.2796202	883.086	1891.0877038
7	5.0146e-05	6.70313e-05	16584.9756815	697.383	2163.45728797
8	6.70313e-05	8.85663e-05	14273.4107804	488.675	2641.64379832
9	8.85663e-05	0.000116032	12064.8419487	326.246	3382.8451613
10	0.000116032	0.00015106	11071.1288467	245.62	3917.23331852
11	0.00015106	0.000195734	10202.2696722	215.763	3472.62036224
12	0.000195734	0.000252711	8606.17265155	244.093	2338.53052515
13	0.000252711	0.000325377	6944.96923135	359.445	1492.80219523
14	0.000325377	0.000418053	5793.16824657	533.68	1121.16558395
15	0.000418053	0.00053625	5240.66588909	749.901	1017.39571993
16	0.00053625	0.000686996	3984.8163447	975.07	1028.46072568
17	0.000686996	0.000879252	430.823884753	1093.81	1057.37851747
18	0.000879252	0.00112445	154.483	957.309	954.356602066
19	0.00112445	0.00143717	154.483	673.823	696.064103993
20	0.00143717	0.00183601	154.483	454.388	418.889909445
21	0.00183601	0.00234467	154.483	339.27	232.550155898
22	0.00234467	0.0029934	154.483	298.311	149.350267389
23	0.0029934	0.00382078	154.483	298.631	416.667142345
24	0.00382078	0.004876	154.483	323.116	1028.23749367
25	0.004876	0.0062218	154.483	373.294	833.163441208
26	0.0062218	0.00793819	154.483	442.911	79.3501472546
27	0.00793819	0.0101272	154.483	498.579	1.16469
28	0.0101272	0.0129191	154.483	498.579	1.16469
29	0.0129191	0.0164797	154.483	417.984	1.16469
30	0.0164797	0.0210209	154.483	417.984	1.16469
31	0.0210209	0.0840836	154.483	417.984	1.16469
