time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.3461e-08	1.33844e-07	294154.317679	88264.4	171073.900276
1	1.33844e-07	3.04545e-07	34074.6831799	88264.4	51449.5886086
2	3.04545e-07	5.22253e-07	18.3659334942	12.8589	14.5757
3	5.22253e-07	7.99912e-07	18.3659	12.8589	14.5757
4	7.99912e-07	1.15403e-06	18.3659	12.8589	14.5757
5	1.15403e-06	1.60566e-06	18.3659	12.8589	14.5757
6	1.60566e-06	2.18166e-06	18.3659	12.8589	14.5757
7	2.18166e-06	2.91628e-06	18.3659	12.8589	14.5757
8	2.91628e-06	3.85319e-06	18.3806922679	12.8589	14.5757
9	3.85319e-06	5.0481e-06	23.0484956189	12.8589	15.6542348432
10	5.0481e-06	6.57205e-06	123.104563607	12.8589	52.8849040956
11	6.57205e-06	8.51566e-06	633.680442081	12.9408	256.939598874
12	8.51566e-06	1.09945e-05	2201.78167185	81.472	987.864258852
13	1.09945e-05	1.41559e-05	5483.95795601	392.457	2875.85072145
14	1.41559e-05	1.81879e-05	10508.6736435	1430.98	6490.41100367
15	1.81879e-05	2.33302e-05	16422.7901536	3920.55	11743.9280625
16	2.33302e-05	2.98886e-05	22034.703422	8391.29	17658.0966842
17	2.98886e-05	3.8253e-05	26342.1241662	14628.7	22580.718401
18	3.8253e-05	4.89206e-05	28181.321712	20829.3	24741.086649
19	4.89206e-05	6.25259e-05	26766.6457615	23379.4	23371.1512419
20	6.25259e-05	7.98777e-05	23332.7155426	21204.3	19737.6153821
21	7.98777e-05	0.000102008	19524.8757139	17028.1	15763.9314297
22	0.000102008	0.000130232	16246.8151792	13067.0	12358.8537884
23	0.000130232	0.000166228	13964.9781662	9916.56	9643.63427835
24	0.000166228	0.000212136	12785.1073953	7437.69	7433.22505772
25	0.000212136	0.000270687	15078.4577102	5392.93	5586.01644922
26	0.000270687	0.000345361	16139.568355	3766.78	3844.45668448
27	0.000345361	0.000440598	6794.38774437	2363.0	3322.81589352
28	0.000440598	0.00056206	18.3659	2363.0	2936.70908433
29	0.00056206	0.00071697	18.3659	3800.86	2700.49
30	0.00071697	0.000914538	18.3659	3800.86	2700.49
31	0.000914538	0.003658152	18.3659	3800.86	2700.49
