time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.18645e-08	1.67458e-07	635940.0	81492.5	176359.01457
1	1.67458e-07	3.81029e-07	635940.0	81492.5	178477.0
2	3.81029e-07	6.53412e-07	530807.35335	81492.5	173304.158394
3	6.53412e-07	1.0008e-06	30582.0513115	81492.5	36576.7799051
4	1.0008e-06	1.44385e-06	16.1492440358	81492.5	13.997
5	1.44385e-06	2.00891e-06	16.1492	10.2777	13.997
6	2.00891e-06	2.72957e-06	16.1492	10.2777	13.997
7	2.72957e-06	3.64868e-06	16.1492	10.2777	13.997
8	3.64868e-06	4.82088e-06	16.1492	10.2777	13.997
9	4.82088e-06	6.31588e-06	16.1550322761	10.2777	60.2416190658
10	6.31588e-06	8.22256e-06	34.5864219754	10.2777	413.108725137
11	8.22256e-06	1.06543e-05	308.517285028	10.2777	1756.19185572
12	1.06543e-05	1.37557e-05	1613.13109253	10.2777	4837.68504379
13	1.37557e-05	1.7711e-05	4473.68499036	56.4385	9392.23068452
14	1.7711e-05	2.27557e-05	8035.68720924	379.676	13914.2423848
15	2.27557e-05	2.91894e-05	12033.6972421	1678.99	16869.3541259
16	2.91894e-05	3.73948e-05	16828.3327297	4740.99	18046.8748925
17	3.73948e-05	4.78598e-05	21553.8461898	9383.21	18304.6653955
18	4.78598e-05	6.12066e-05	23928.8272902	14323.5	18147.5748219
19	6.12066e-05	7.82287e-05	23071.709589	17417.7	17376.2654847
20	7.82287e-05	9.99382e-05	20393.7561974	17058.3	15781.4243243
21	9.99382e-05	0.000127626	17835.0944335	14182.0	13815.0746069
22	0.000127626	0.000162938	16597.1549234	11199.6	11917.8330526
23	0.000162938	0.000207974	24905.0752087	9160.75	10173.2469637
24	0.000207974	0.000265413	38002.9950083	8024.15	8515.69545049
25	0.000265413	0.000338667	3994.64917757	8285.25	4758.47388494
26	0.000338667	0.000432095	16.1492	21960.1	2069.05
27	0.000432095	0.00055125	16.1492	10.2777	2069.05
28	0.00055125	0.000703216	16.1492	10.2777	2069.05
29	0.000703216	0.000897031	16.1492	10.2777	2069.05
30	0.000897031	0.00114422	16.1492	10.2777	2069.05
31	0.00114422	0.00457688	16.1492	10.2777	2069.05
