time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.51735e-08	1.40694e-07	585035.12953	154377.0	296642.00329
1	1.40694e-07	3.2013e-07	592873.0	154377.0	302118.0
2	3.2013e-07	5.48979e-07	581902.996846	154377.0	301500.915604
3	5.48979e-07	8.40847e-07	191306.913978	154377.0	102936.042899
4	8.40847e-07	1.21309e-06	10438.3519349	154377.0	15.4766211492
5	1.21309e-06	1.68783e-06	101.798971707	12.2328	15.4766
6	1.68783e-06	2.29331e-06	16.5099650711	12.2328	15.4766
7	2.29331e-06	3.06552e-06	16.4039	12.2328	15.4766
8	3.06552e-06	4.05037e-06	16.4039	12.2328	15.4766
9	4.05037e-06	5.30643e-06	16.4039	12.2328	20.7634432743
10	5.30643e-06	6.90837e-06	51.1923089306	12.2328	104.387896143
11	6.90837e-06	8.95145e-06	352.568472236	12.2328	613.84556534
12	8.95145e-06	1.15571e-05	1597.35349132	12.2328	2263.06882906
13	1.15571e-05	1.48803e-05	4655.33705408	68.14	5628.4682451
14	1.48803e-05	1.91187e-05	9387.7195734	519.246	10557.9206241
15	1.91187e-05	2.45242e-05	14256.1342702	2342.34	16277.5717691
16	2.45242e-05	3.14181e-05	18099.1948486	6719.04	21534.0638879
17	3.14181e-05	4.02105e-05	21176.3848412	13620.1	24920.4693483
18	4.02105e-05	5.14241e-05	23763.371088	20805.6	25525.4462866
19	5.14241e-05	6.57257e-05	24804.8512329	23731.9	23412.0114543
20	6.57257e-05	8.39654e-05	23221.9250465	21383.3	19718.8989755
21	8.39654e-05	0.000107228	20065.1351357	17412.3	15829.6335313
22	0.000107228	0.000136896	16620.8280399	14044.5	12438.968044
23	0.000136896	0.000174735	13029.9689719	11241.6	9516.96349749
24	0.000174735	0.000222992	9509.25323096	8470.63	6894.51824034
25	0.000222992	0.000284539	6866.3184494	5885.37	4843.10475593
26	0.000284539	0.000363034	5790.20130602	3849.83	3879.25076133
27	0.000363034	0.000463145	5788.31	2327.0	3823.06
28	0.000463145	0.000590824	5788.31	2327.0	3823.06
29	0.000590824	0.000753661	5788.31	2327.0	3823.06
30	0.000753661	0.00096134	5788.31	2327.0	3823.06
31	0.00096134	0.00384536	5788.31	2327.0	3823.06
