time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.5764e-08	1.43056e-07	168436.853703	19435.0	230114.748136
1	1.43056e-07	3.25505e-07	30003.7102213	19435.0	46685.796358
2	3.25505e-07	5.58196e-07	15.6445044721	12.0308	15.1644531286
3	5.58196e-07	8.54965e-07	15.6445	12.0308	15.1644
4	8.54965e-07	1.23345e-06	15.6445	12.0308	15.1644
5	1.23345e-06	1.71617e-06	15.6445	12.0308	15.1644
6	1.71617e-06	2.33181e-06	15.6445	12.0308	15.1644
7	2.33181e-06	3.11699e-06	15.6445	12.0308	15.1644
8	3.11699e-06	4.11838e-06	15.6445	12.0308	15.1644
9	4.11838e-06	5.39552e-06	15.6445	12.0308	25.0013429366
10	5.39552e-06	7.02436e-06	35.106279952	12.0308	122.304556579
11	7.02436e-06	9.10174e-06	203.559408739	12.0308	566.270265265
12	9.10174e-06	1.17512e-05	876.078336111	19.1448	1909.79269069
13	1.17512e-05	1.51302e-05	2511.03316921	122.227	4745.48893441
14	1.51302e-05	1.94397e-05	5137.79009123	618.944	9174.39042653
15	1.94397e-05	2.49359e-05	8511.26673484	2318.08	14604.8035139
16	2.49359e-05	3.19456e-05	12769.6663255	6313.3	19850.7850341
17	3.19456e-05	4.08857e-05	18206.8520074	13106.3	23501.2335676
18	4.08857e-05	5.22875e-05	24016.1163378	21324.9	24450.1940374
19	5.22875e-05	6.68292e-05	27079.2195982	25282.8	22567.8091877
20	6.68292e-05	8.53752e-05	25513.4315819	22084.1	18918.5446967
21	8.53752e-05	0.000109028	21896.6301238	17275.2	14953.4289402
22	0.000109028	0.000139195	18512.187341	13863.7	11537.0911137
23	0.000139195	0.000177668	15370.409989	11275.4	8816.3222976
24	0.000177668	0.000226736	12418.2060695	8727.57	6619.5872662
25	0.000226736	0.000289317	11221.1229239	6372.24	4766.75966955
26	0.000289317	0.00036913	11880.6188036	4429.43	3420.00943299
27	0.00036913	0.000470921	8857.38977684	2439.67	3484.4075487
28	0.000470921	0.000600743	628.274836888	2439.67	4117.86685727
29	0.000600743	0.000766315	15.6445	1256.83	4203.64
30	0.000766315	0.00097748	15.6445	1256.83	4203.64
31	0.00097748	0.00390992	15.6445	1256.83	4203.64
