time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	5.783325e-08	2.31333e-07	9.44742791443	7.43983	8.16382119667
1	2.31333e-07	5.2637e-07	9.60544631942	7.43983	8.42826277443
2	5.2637e-07	9.02651e-07	9.60547787743	7.43987	8.42825634726
3	9.02651e-07	1.38255e-06	13.145811465	13.6011	8.42824703178
4	1.38255e-06	1.9946e-06	114.891647173	389.277	32.9752879153
5	1.9946e-06	2.77519e-06	615.034643528	2128.5	274.207728986
6	2.77519e-06	3.77074e-06	1366.22240645	3451.9	904.361647872
7	3.77074e-06	5.04044e-06	1625.50450661	2387.32	1434.82951811
8	5.04044e-06	6.65977e-06	1506.23602821	1062.66	1498.35455883
9	6.65977e-06	8.72503e-06	1624.21314535	488.167	1466.17558045
10	8.72503e-06	1.1359e-05	2379.61015196	355.127	1797.44537683
11	1.1359e-05	1.47183e-05	4006.17505932	485.772	2835.07501904
12	1.47183e-05	1.90026e-05	6349.13179676	1055.76	4841.27481783
13	1.90026e-05	2.44668e-05	8904.445709	2680.44	7748.48016741
14	2.44668e-05	3.14356e-05	11411.6116598	6275.48	10993.7353657
15	3.14356e-05	4.03235e-05	13573.1819345	11803.1	13602.6949959
16	4.03235e-05	5.16588e-05	14547.6230592	16301.4	14552.6244742
17	5.16588e-05	6.61156e-05	13831.6200852	15743.6	13592.2692176
18	6.61156e-05	8.45534e-05	12105.7868961	11968.8	11655.5735197
19	8.45534e-05	0.000108068	10359.3872564	8940.05	9872.41312821
20	0.000108068	0.000138059	8933.53234097	7382.24	8534.81491388
21	0.000138059	0.000176308	7778.4344054	6583.25	7485.60273201
22	0.000176308	0.00022509	6784.86731149	5910.85	6604.98479532
23	0.00022509	0.000287305	5920.1910137	5177.33	5802.18684453
24	0.000287305	0.000366652	5315.2195482	4414.98	5020.5202731
25	0.000366652	0.00046785	7607.72031658	3635.59	4278.58132345
26	0.00046785	0.000596914	12348.7559703	2979.54	3445.43792543
27	0.000596914	0.00076152	9563.77838357	2768.01	3143.04831348
28	0.00076152	0.000971453	768.171895467	2768.01	1358.39203831
29	0.000971453	0.0012392	11.368	21.9168	257.5
30	0.0012392	0.00158067	11.368	21.9168	257.5
31	0.00158067	0.00632268	11.368	21.9168	257.5
