time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.625975e-07	3.05039e-06	150.595154806	540.549	128.562710589
1	3.05039e-06	6.94078e-06	940.427249976	540.549	3757.2356737
2	6.94078e-06	1.19025e-05	1835.7354715	2301.76	2443.19381277
3	1.19025e-05	1.82305e-05	5169.81341061	992.759	1203.13035708
4	1.82305e-05	2.63011e-05	9197.72091262	1025.29	2372.38332767
5	2.63011e-05	3.65941e-05	13052.5190141	1204.24	3561.22948361
6	3.65941e-05	4.97215e-05	16044.5011767	1116.16	3300.00845697
7	4.97215e-05	6.64638e-05	16311.1555126	821.873	2915.93973468
8	6.64638e-05	8.78166e-05	14207.881301	509.983	3087.9730011
9	8.78166e-05	0.000115049	11952.1964027	320.086	3750.86193191
10	0.000115049	0.000149781	10563.9119808	248.795	4299.64883066
11	0.000149781	0.000194077	9577.53571972	238.659	3795.36546742
12	0.000194077	0.000250571	8291.08935958	271.693	2478.03066807
13	0.000250571	0.000322622	6769.64257448	376.184	1514.79853035
14	0.000322622	0.000414514	5194.2350959	535.081	1137.54196807
15	0.000414514	0.000531711	4072.16712469	740.946	1050.32540143
16	0.000531711	0.00068118	3317.29156799	961.31	1070.37831652
17	0.00068118	0.000871809	1755.53222951	1079.5	1100.95534706
18	0.000871809	0.00111493	1688.27	955.217	984.594401244
19	0.00111493	0.001425	1688.27	681.969	697.295508166
20	0.001425	0.00182046	1688.27	460.477	434.280890589
21	0.00182046	0.00232482	1688.27	342.89	278.254468637
22	0.00232482	0.00296806	1688.27	304.368	235.302215854
23	0.00296806	0.00378844	1688.27	312.144	500.7197295
24	0.00378844	0.00483472	1688.27	346.782	618.749536191
25	0.00483472	0.00616913	1688.27	409.539	337.485431265
26	0.00616913	0.00787099	1688.27	502.995	139.436
27	0.00787099	0.0100415	1688.27	637.863	139.436
28	0.0100415	0.0128097	1688.27	637.863	139.436
29	0.0128097	0.0163402	1688.27	1094.62	139.436
30	0.0163402	0.0208429	1688.27	1094.62	139.436
31	0.0208429	0.0833716	1688.27	1094.62	139.436
