time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.03635e-08	1.61454e-07	236244.045211	108.393	374.038236247
1	1.61454e-07	3.67368e-07	16530.3414801	108.393	115.071734988
2	3.67368e-07	6.29985e-07	16.5619	10.6599	12.2835278153
3	6.29985e-07	9.64919e-07	16.5619	10.6599	12.2819012495
4	9.64919e-07	1.39209e-06	16.5619	10.6599	12.2819009255
5	1.39209e-06	1.93688e-06	16.5619	10.6599	12.2819641685
6	1.93688e-06	2.6317e-06	16.5619	10.6599	12.2819287588
7	2.6317e-06	3.51786e-06	16.5619	10.6599	12.2819
8	3.51786e-06	4.64803e-06	20.7210520699	10.6599	13.690871596
9	4.64803e-06	6.08943e-06	86.1176707648	10.6599	48.3703616975
10	6.08943e-06	7.92775e-06	389.378885336	10.6599	287.420761033
11	7.92775e-06	1.02723e-05	1406.8865297	10.6599	1168.44915311
12	1.02723e-05	1.32625e-05	3804.82320524	40.1218	3210.03435916
13	1.32625e-05	1.7076e-05	7713.30930732	253.857	6435.59194896
14	1.7076e-05	2.19398e-05	12330.9352853	1108.58	10054.0897299
15	2.19398e-05	2.81428e-05	16554.8993613	3189.43	13238.2917583
16	2.81428e-05	3.60541e-05	20048.9807011	6749.15	15730.3831076
17	3.60541e-05	4.61439e-05	22965.7473075	11525.1	17359.4452217
18	4.61439e-05	5.90121e-05	24704.415828	16289.5	17777.8911981
19	5.90121e-05	7.54239e-05	24069.6924012	18777.5	16884.8631057
20	7.54239e-05	9.63551e-05	21233.4726802	18165.8	15032.9404296
21	9.63551e-05	0.00012305	17881.3055495	16060.8	12932.2940396
22	0.00012305	0.000157096	14767.7365857	13765.8	11155.7189038
23	0.000157096	0.000200518	11800.9454001	11626.6	9672.90788548
24	0.000200518	0.000255896	9028.44356466	9523.38	8212.24459331
25	0.000255896	0.000326525	6472.80927604	7676.9	6777.64603978
26	0.000326525	0.000416602	5570.36329731	6625.24	5383.05288647
27	0.000416602	0.000531485	1530.16769392	11890.9	5016.41208504
28	0.000531485	0.000678003	597.924	11890.9	4547.92369065
29	0.000678003	0.000864869	597.924	12.805	4317.69
30	0.000864869	0.00110319	597.924	12.805	4317.69
31	0.00110319	0.00441276	597.924	12.805	4317.69
