time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.660675e-08	1.46427e-07	641631.940182	133225.0	191444.99313
1	1.46427e-07	3.33175e-07	647823.0	133225.0	199059.0
2	3.33175e-07	5.71349e-07	620745.427516	133225.0	199059.0
3	5.71349e-07	8.7511e-07	148550.681193	133225.0	136585.035621
4	8.7511e-07	1.26252e-06	4590.17293557	133225.0	2086.89230156
5	1.26252e-06	1.75661e-06	35.957511685	11.7539	12.7732
6	1.75661e-06	2.38676e-06	16.427	11.7539	12.7732
7	2.38676e-06	3.19043e-06	16.427	11.7539	12.7732
8	3.19043e-06	4.21542e-06	16.427	11.7539	12.7732
9	4.21542e-06	5.52266e-06	16.427	11.7539	12.8136061619
10	5.52266e-06	7.18988e-06	50.9692521606	11.7539	33.6281048254
11	7.18988e-06	9.31621e-06	499.769213554	11.7539	229.975118849
12	9.31621e-06	1.20281e-05	2440.99684493	11.7539	1033.71807927
13	1.20281e-05	1.54867e-05	6302.99797667	68.2583	3025.72772421
14	1.54867e-05	1.98977e-05	10708.6060143	530.303	6443.90486177
15	1.98977e-05	2.55235e-05	14397.643784	2442.5	10844.8563258
16	2.55235e-05	3.26984e-05	17466.5353639	7069.87	15328.2921862
17	3.26984e-05	4.18491e-05	20164.9357846	14405.0	18833.0847998
18	4.18491e-05	5.35196e-05	22312.726731	21991.4	20269.2453664
19	5.35196e-05	6.84039e-05	23113.8018989	24129.1	19259.5286597
20	6.84039e-05	8.73869e-05	22013.7728981	19916.3	16860.0411882
21	8.73869e-05	0.000111597	19769.43711	15071.1	14393.345578
22	0.000111597	0.000142475	18127.5442925	11960.3	12364.1457686
23	0.000142475	0.000181855	19869.2376871	10001.0	10808.764752
24	0.000181855	0.000232079	45802.0546131	8233.91	9836.26864073
25	0.000232079	0.000296134	22179.4477996	6562.84	9781.26440823
26	0.000296134	0.000377828	16.427	5159.83	4401.74024567
27	0.000377828	0.000482018	16.427	1180.73	641.551
28	0.000482018	0.000614899	16.427	1180.73	641.551
29	0.000614899	0.000784372	16.427	1180.73	641.551
30	0.000784372	0.00100051	16.427	1180.73	641.551
31	0.00100051	0.00400204	16.427	1180.73	641.551
