time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.8908e-07	2.75632e-06	327.934587365	1038.6	401.246424467
1	2.75632e-06	6.27165e-06	1092.0571085	1038.6	2934.80554736
2	6.27165e-06	1.0755e-05	1088.02169003	2137.59	1561.6342378
3	1.0755e-05	1.6473e-05	3894.95931076	1595.98	1060.36669859
4	1.6473e-05	2.37655e-05	8085.92842885	1402.29	1367.40316839
5	2.37655e-05	3.30662e-05	11737.5634248	964.537	1598.47896896
6	3.30662e-05	4.4928e-05	15069.3176273	516.212	1347.33036161
7	4.4928e-05	6.00563e-05	16540.107493	287.77	1217.19777803
8	6.00563e-05	7.93505e-05	15059.2797405	258.245	1396.65768446
9	7.93505e-05	0.000103958	12504.2078103	429.865	1976.79352299
10	0.000103958	0.000135341	10525.025063	893.351	2942.22408463
11	0.000135341	0.000175367	9025.61064877	1272.0	3502.77636453
12	0.000175367	0.000226415	7565.50388509	1062.7	2792.91460733
13	0.000226415	0.00029152	6423.39173966	725.376	1697.01429786
14	0.00029152	0.000374553	7325.96960673	563.115	1067.12363602
15	0.000374553	0.000480451	15502.6078793	570.267	859.685527586
16	0.000480451	0.00061551	15793.3425984	721.683	892.162182397
17	0.00061551	0.000787761	3485.60437147	965.307	1028.61291018
18	0.000787761	0.00100745	11.0369	1049.27	1042.0268826
19	0.00100745	0.00128763	11.0369	809.012	842.879052233
20	0.00128763	0.00164496	11.0369	551.019	584.402978498
21	0.00164496	0.00210069	11.0369	399.209	409.929491763
22	0.00210069	0.00268192	11.0369	321.17	320.327392824
23	0.00268192	0.00342321	11.0369	301.006	290.100125583
24	0.00342321	0.00436863	11.0369	329.845	320.057947818
25	0.00436863	0.00557438	11.0369	403.433	397.003315339
26	0.00557438	0.00711218	11.0369	530.794	415.277300412
27	0.00711218	0.00907344	11.0369	748.087	471.190329137
28	0.00907344	0.0115748	11.0369	748.087	480.213
29	0.0115748	0.0147649	11.0369	903.272	480.213
30	0.0147649	0.0188335	11.0369	903.272	480.213
31	0.0188335	0.075334	11.0369	903.272	480.213
