time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.36525e-08	1.7461e-07	290480.548912	56376.9	139417.165238
1	1.7461e-07	3.97302e-07	33483.1825031	56376.9	20618.5868697
2	3.97302e-07	6.81318e-07	14.093	9.85674	13.3998
3	6.81318e-07	1.04354e-06	14.093	9.85674	13.3998
4	1.04354e-06	1.50552e-06	14.093	9.85674	13.3998
5	1.50552e-06	2.09471e-06	14.093	9.85674	13.3998
6	2.09471e-06	2.84614e-06	14.093	9.85674	13.3998
7	2.84614e-06	3.8045e-06	14.0957747917	9.85674	13.3998
8	3.8045e-06	5.02677e-06	15.6724856029	9.85674	25.0638531066
9	5.02677e-06	6.58562e-06	79.0092127087	9.85674	120.85118667
10	6.58562e-06	8.57373e-06	430.754414827	9.85674	540.777710165
11	8.57373e-06	1.11093e-05	1566.0254356	9.85674	1820.78857207
12	1.11093e-05	1.43431e-05	3855.64053624	43.7286	4561.11542856
13	1.43431e-05	1.84675e-05	6992.61297907	217.596	8648.19414559
14	1.84675e-05	2.37275e-05	10316.1153201	868.662	12919.7621486
15	2.37275e-05	3.0436e-05	13531.0249223	2607.06	16008.8753724
16	3.0436e-05	3.89919e-05	16496.8618604	5886.17	17599.2017291
17	3.89919e-05	4.99038e-05	18562.9959049	10336.0	18232.6124945
18	4.99038e-05	6.38206e-05	18947.2970016	14350.6	18207.0399451
19	6.38206e-05	8.15697e-05	17728.2786855	16464.0	17315.8663374
20	8.15697e-05	0.000104206	15709.0908356	16182.1	15538.3628048
21	0.000104206	0.000133077	13387.2032847	13725.9	13447.1193124
22	0.000133077	0.000169897	10950.5607611	10804.7	11493.58003
23	0.000169897	0.000216857	8986.26090291	8547.36	9763.47641869
24	0.000216857	0.000276748	8357.78031444	6942.83	8185.40529449
25	0.000276748	0.000353131	14320.4892823	5658.32	6551.99009147
26	0.000353131	0.000450549	16941.1282383	4687.15	5682.81
27	0.000450549	0.000574793	7069.39093534	4409.32	3521.60673516
28	0.000574793	0.00073325	14.093	4409.32	290.557162649
29	0.00073325	0.000935341	14.093	9.85674	236.591
30	0.000935341	0.00119308	14.093	9.85674	236.591
31	0.00119308	0.00477232	14.093	9.85674	236.591
