time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.9119e-08	1.56476e-07	634295.164928	95013.2	146070.590905
1	1.56476e-07	3.56042e-07	637460.0	95013.2	149305.0
2	3.56042e-07	6.10563e-07	582056.896478	95013.2	149305.0
3	6.10563e-07	9.35172e-07	70769.4368495	95013.2	65356.188648
4	9.35172e-07	1.34917e-06	226.982945234	95013.2	13.3144
5	1.34917e-06	1.87717e-06	16.1525	10.999	13.3144
6	1.87717e-06	2.55057e-06	16.1525	10.999	13.3144
7	2.55057e-06	3.40941e-06	16.1525	10.999	13.3144
8	3.40941e-06	4.50474e-06	16.1525	10.999	13.3144
9	4.50474e-06	5.9017e-06	16.1539031686	10.999	30.4922994709
10	5.9017e-06	7.68335e-06	18.4663637143	10.999	252.354123012
11	7.68335e-06	9.95561e-06	171.53895759	10.999	1275.86762077
12	9.95561e-06	1.28536e-05	1134.82014294	10.999	3733.70303212
13	1.28536e-05	1.65496e-05	3585.12530353	77.2996	7400.02977277
14	1.65496e-05	2.12634e-05	7025.84426327	548.463	11176.2722933
15	2.12634e-05	2.72752e-05	10888.0441979	2322.01	14181.3721964
16	2.72752e-05	3.49426e-05	15428.2593922	6264.91	16388.7959534
17	3.49426e-05	4.47213e-05	20323.5105236	11836.4	17756.1239001
18	4.47213e-05	5.71928e-05	23628.3137639	16929.5	17998.6730737
19	5.71928e-05	7.30987e-05	23598.3365157	18647.8	16995.0665399
20	7.30987e-05	9.33846e-05	21160.1389814	16813.5	15045.6671413
21	9.33846e-05	0.000119257	18399.8551297	13922.9	12795.1583514
22	0.000119257	0.000152253	16696.0834929	11337.3	10803.1398855
23	0.000152253	0.000194336	19826.4242428	9276.08	9101.11664277
24	0.000194336	0.000248007	40624.1350073	8016.2	7450.36731231
25	0.000248007	0.000316459	11104.8010414	8378.27	5730.14390236
26	0.000316459	0.000403759	16.1525	25598.4	3976.79713402
27	0.000403759	0.0005151	16.1525	10.999	3738.28
28	0.0005151	0.000657101	16.1525	10.999	3738.28
29	0.000657101	0.000838206	16.1525	10.999	3738.28
30	0.000838206	0.00106918	16.1525	10.999	3738.28
31	0.00106918	0.00427672	16.1525	10.999	3738.28
