time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.54495e-08	1.01798e-07	1305.53376075	11.881	20934.8375352
1	1.01798e-07	2.23295e-07	135468.980813	117.2	1172239.48404
2	2.23295e-07	3.68304e-07	1166015.90949	123837.0	1464679.89077
3	3.68304e-07	5.41374e-07	988313.656742	2226330.0	5783.46656685
4	5.41374e-07	7.47935e-07	19456.0280629	2029.3	525.572842111
5	7.47935e-07	9.94468e-07	5124.2968384	2029.3	14.5576
6	9.94468e-07	1.28871e-06	16.1459	11.8809	14.5576
7	1.28871e-06	1.63989e-06	16.1459	11.8809	14.5576
8	1.63989e-06	2.05903e-06	16.1459	11.8809	14.5576
9	2.05903e-06	2.55927e-06	16.1459	11.8809	14.5576
10	2.55927e-06	3.15632e-06	16.1459	11.8809	14.5576
11	3.15632e-06	3.86891e-06	16.1459	11.8809	14.5576
12	3.86891e-06	4.71939e-06	16.1459327572	11.8809	14.8464642866
13	4.71939e-06	5.73445e-06	16.1459980784	11.8809	19.5976718434
14	5.73445e-06	6.94594e-06	26.0084188383	11.8809	35.5706929317
15	6.94594e-06	8.39186e-06	47.6969831582	11.8809	349.002666601
16	8.39186e-06	1.01176e-05	345.719066067	11.8809	533.849237833
17	1.01176e-05	1.21773e-05	1155.99813783	11.8809	2387.91315085
18	1.21773e-05	1.46355e-05	2106.90160612	249.805	3487.00393765
19	1.46355e-05	1.75695e-05	5377.17154198	249.805	7728.92335372
20	1.75695e-05	2.10712e-05	6566.17346444	2156.73	11198.8
21	2.10712e-05	2.52506e-05	10966.4363695	2156.73	15594.581787
22	2.52506e-05	3.02387e-05	12401.1925656	8760.13	21053.2778396
23	3.02387e-05	3.61921e-05	18162.1249942	8760.13	22784.2356244
24	3.61921e-05	4.32975e-05	19931.5761162	19574.0	25970.841428
25	4.32975e-05	5.17779e-05	23883.964945	19574.0	25155.4944064
26	5.17779e-05	6.18994e-05	25441.4615829	23589.4	22517.8529813
27	6.18994e-05	7.39795e-05	24448.8331428	23589.4	21220.0112496
28	7.39795e-05	8.83973e-05	23834.4	17416.3	16369.7958687
29	8.83973e-05	0.000105605	21221.1560945	17416.3	15145.8983704
30	0.000105605	0.000126143	18616.0	11831.1	11283.9165714
31	0.000126143	0.000150655	16740.1816576	11831.1	10196.6513498
32	0.000150655	0.00017991	12630.6238722	7889.24	8070.79518243
33	0.00017991	0.000214827	9634.27836018	7889.24	6216.36616252
34	0.000214827	0.000256501	7222.96907646	5409.87	4887.00549236
35	0.000256501	0.000306239	5494.62166226	4167.99	3798.04566585
36	0.000306239	0.000365602	4365.28187776	3163.82	2981.51831359
37	0.000365602	0.000436452	3769.30161824	2419.26	2439.94100534
38	0.000436452	0.000521013	3750.1606542	1934.96	2193.31230521
39	0.000521013	0.000621937	5675.10938168	1702.7	2358.49041017
40	0.000621937	0.000742392	21114.5463393	1759.27	3923.28650306
41	0.000742392	0.000886156	24529.3672036	2402.57	1.73801986396e+61
42	0.000886156	0.00105774	21088.9176951	14444.3	9.18476960765e+61
43	0.00105774	0.00423096	3608.15054975	0.638355	5.53842130186e+62
