time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.4956725e-08	9.98269e-08	128428.477153	12.1162	32267.7207342
1	9.98269e-08	2.18972e-07	1717678.01953	19642.5	1397216.12463
2	2.18972e-07	3.61172e-07	623941.789865	930242.0	1333867.11849
3	3.61172e-07	5.30891e-07	132149.33441	957842.0	12826.8133031
4	5.30891e-07	7.33452e-07	16565.5893628	920.269	603.126357692
5	7.33452e-07	9.75211e-07	2758.19269733	920.269	15.4077
6	9.75211e-07	1.26375e-06	884.676986652	12.1155	15.4077
7	1.26375e-06	1.60813e-06	17.982	12.1155	15.4077
8	1.60813e-06	2.01915e-06	17.982	12.1155	15.4077
9	2.01915e-06	2.50971e-06	17.982	12.1155	15.4077
10	2.50971e-06	3.0952e-06	17.982	12.1155	15.4077
11	3.0952e-06	3.79399e-06	18.02188369	12.1155	15.4077
12	3.79399e-06	4.628e-06	18.8938285017	12.1155	16.464411787
13	4.628e-06	5.62341e-06	37.4757471986	12.1155	23.364270369
14	5.62341e-06	6.81144e-06	452.238948649	12.1155	84.3410024932
15	6.81144e-06	8.22936e-06	728.96849084	12.1155	542.618569814
16	8.22936e-06	9.92168e-06	3894.62209903	12.1155	895.757093902
17	9.92168e-06	1.19415e-05	5636.72194334	12.1155	3505.76920974
18	1.19415e-05	1.43521e-05	11959.6268685	111.334	4586.63731818
19	1.43521e-05	1.72293e-05	16366.3	111.334	9887.53916645
20	1.72293e-05	2.06632e-05	20889.2618673	1476.9	12202.2300404
21	2.06632e-05	2.47616e-05	25442.3	1476.9	17691.1182672
22	2.47616e-05	2.96531e-05	26117.809089	7667.53	20966.1586932
23	2.96531e-05	3.54912e-05	27139.9171861	7667.53	23505.1959143
24	3.54912e-05	4.24591e-05	26189.054349	19400.3	25817.7
25	4.24591e-05	5.07753e-05	23996.2817727	19400.3	24944.467694
26	5.07753e-05	6.07008e-05	22960.0796356	24814.5	23682.7431946
27	6.07008e-05	7.2547e-05	19764.4071144	24814.5	21803.7982238
28	7.2547e-05	8.66855e-05	18808.736866	18358.0	17644.7403518
29	8.66855e-05	0.00010356	15391.5499139	18358.0	16301.6254415
30	0.00010356	0.0001237	14522.1503076	12644.0	12348.4099521
31	0.0001237	0.000147738	12130.3353252	12644.0	11502.0152427
32	0.000147738	0.000176427	10130.1035769	9038.95	8938.77727643
33	0.000176427	0.000210667	8450.16477234	9038.95	7040.10455607
34	0.000210667	0.000251534	6820.04308035	6426.51	5473.81465422
35	0.000251534	0.000300309	5324.46243346	4894.94	4176.712981
36	0.000300309	0.000358522	4122.61283179	3614.22	3228.6644439
37	0.000358522	0.000428	3383.95907153	2657.92	2648.47916686
38	0.000428	0.000510924	3314.30950179	2018.6	2447.11625851
39	0.000510924	0.000609894	4749.13214617	1678.25	2804.87161779
40	0.000609894	0.000728016	3.34622732931e+75	1652.0	5580.08926539
41	0.000728016	0.000868996	1.51621935561e+76	2120.67	7.08634875449e+60
42	0.000868996	0.00103726	2.9593919964e+76	4484.24	2.62257952426e+61
43	0.00103726	0.00414904	9.24414170658e+76	5.33475e+62	1.34789982143e+62
