time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.94195e-08	1.17678e-07	3113.78869024	10.2785	864737.79066
1	1.17678e-07	2.58127e-07	276044.50709	108.959	1932226.81028
2	2.58127e-07	4.25756e-07	1371743.46572	201049.0	9793.58989013
3	4.25756e-07	6.25823e-07	447852.662734	1895630.0	13.997
4	6.25823e-07	8.64605e-07	14153.8846211	33.8238	13.997
5	8.64605e-07	1.14959e-06	287.178158131	33.8238	13.997
6	1.14959e-06	1.48973e-06	16.1492389775	10.2777	13.997
7	1.48973e-06	1.89569e-06	16.1492	10.2777	13.997
8	1.89569e-06	2.38021e-06	16.1492	10.2777	13.997
9	2.38021e-06	2.95849e-06	16.1492	10.2777	13.997
10	2.95849e-06	3.64868e-06	16.1492	10.2777	13.997
11	3.64868e-06	4.47242e-06	16.1492	10.2777	13.997
12	4.47242e-06	5.45557e-06	16.1492	10.2777	44.8226857999
13	5.45557e-06	6.62897e-06	20.830277669	10.2777	104.184306379
14	6.62897e-06	8.02943e-06	45.2306271579	10.2777	504.020048518
15	8.02943e-06	9.70091e-06	190.952369243	10.2777	1348.08887457
16	9.70091e-06	1.16958e-05	1051.14356464	10.2777	2737.61463753
17	1.16958e-05	1.40768e-05	1612.0439616	10.2777	6300.5119025
18	1.40768e-05	1.69185e-05	4902.77967973	90.0676	8033.70190606
19	1.69185e-05	2.03102e-05	6043.61866164	90.0676	13324.9304048
20	2.03102e-05	2.43581e-05	10247.4860584	1109.9	14453.0399608
21	2.43581e-05	2.91894e-05	11898.1233129	1109.9	17408.3505506
22	2.91894e-05	3.49556e-05	17086.2107011	5437.6	17962.5626161
23	3.49556e-05	4.18376e-05	19710.6281506	5437.6	18527.0092543
24	4.18376e-05	5.00514e-05	23012.9078939	12882.9	18634.2130619
25	5.00514e-05	5.98547e-05	25492.0	12882.9	18105.5106006
26	5.98547e-05	7.1555e-05	24759.5109675	18020.4	17857.7224348
27	7.1555e-05	8.55195e-05	23880.2454945	18020.4	16207.4344041
28	8.55195e-05	0.000102186	22089.5740342	16459.1	15224.6055724
29	0.000102186	0.000122078	18719.0701587	16459.1	13385.7467549
30	0.000122078	0.00014582	17397.110016	12073.6	11630.9
31	0.00014582	0.000174155	13205.1253993	12073.6	10617.5859937
32	0.000174155	0.000207974	10059.1664787	8444.23	8530.76753039
33	0.000207974	0.000248338	7553.20735504	8444.23	7093.4638798
34	0.000248338	0.000296512	5738.49191995	6100.64	5764.65432132
35	0.000296512	0.000354009	4520.53590133	4806.08	4632.29235335
36	0.000354009	0.000422632	3825.78971387	3707.51	3765.90446001
37	0.000422632	0.000504534	3681.53920435	2856.76	3182.98701122
38	0.000504534	0.000602285	4625.45318736	2245.21	2927.14107906
39	0.000602285	0.000718953	18086.3249234	1866.5	3224.20127932
40	0.000718953	0.000858197	25019.1354189	1763.25	3.26197215159e+68
41	0.000858197	0.00102439	21695.1053478	2162.73	6.5532160772e+69
42	0.00102439	0.00122274	17727.824911	7607.53	1.61745124206e+70
43	0.00122274	0.00489096	2261.39397607	0.330409	6.48829041438e+70
