time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.867175e-08	1.14687e-07	14952.3554055	10.5462	1992125.8842
1	1.14687e-07	2.51568e-07	556751.224842	172.793	1298520.26102
2	2.51568e-07	4.14937e-07	925014.008789	162830.0	14623.5913101
3	4.14937e-07	6.0992e-07	543311.284324	1774760.0	12.7518
4	6.0992e-07	8.42634e-07	1587.82904375	1124.98	12.7518
5	8.42634e-07	1.12038e-06	414.940185804	1124.98	12.7518
6	1.12038e-06	1.45188e-06	14.3808	10.5457	12.7518
7	1.45188e-06	1.84752e-06	14.3808	10.5457	12.7518
8	1.84752e-06	2.31973e-06	14.3808	10.5457	12.7518
9	2.31973e-06	2.88331e-06	14.3808	10.5457	12.7518
10	2.88331e-06	3.55596e-06	14.3808	10.5457	12.7518
11	3.55596e-06	4.35877e-06	14.3808	10.5457	12.7518
12	4.35877e-06	5.31693e-06	22.9538869305	10.5457	17.8098705444
13	5.31693e-06	6.46051e-06	39.1176002801	10.5457	154.530692538
14	6.46051e-06	7.82539e-06	328.777225549	10.5457	252.064310798
15	7.82539e-06	9.4544e-06	928.239040654	10.5457	1566.94752453
16	9.4544e-06	1.13986e-05	2035.95020628	13.1679	2329.83278472
17	1.13986e-05	1.37191e-05	4818.87857941	13.1679	5233.05960177
18	1.37191e-05	1.64886e-05	6114.64022107	324.734	7382.1
19	1.64886e-05	1.97941e-05	9976.99225569	324.734	10007.9709588
20	1.97941e-05	2.37391e-05	11091.6822307	2711.45	12824.0
21	2.37391e-05	2.84477e-05	14692.836719	2711.45	14196.6228126
22	2.84477e-05	3.40673e-05	15648.9686711	8936.7	16389.733758
23	3.40673e-05	4.07745e-05	18620.6660619	8936.7	16778.6401656
24	4.07745e-05	4.87796e-05	19356.9424297	15900.9	17608.5977785
25	4.87796e-05	5.83337e-05	19386.0398342	15900.9	17310.0553233
26	5.83337e-05	6.97367e-05	19344.6012717	18080.5	16052.1970856
27	6.97367e-05	8.33464e-05	17504.4482261	18080.5	15462.7531121
28	8.33464e-05	9.95897e-05	16433.7804221	15181.2	12849.1363898
29	9.95897e-05	0.000118976	14427.5130982	15181.2	12119.4632192
30	0.000118976	0.000142114	12563.3	11078.1	9840.5523511
31	0.000142114	0.00016973	11232.223894	11078.1	9075.09684613
32	0.00016973	0.00020269	8595.35912355	7646.47	7857.13575598
33	0.00020269	0.000242027	6978.1310745	7646.47	6637.8415435
34	0.000242027	0.000288977	5724.43646169	5507.5	5719.00112655
35	0.000288977	0.000345013	4802.43517769	4308.23	4876.81871227
36	0.000345013	0.000411892	4173.68703307	3262.64	4154.43103119
37	0.000411892	0.000491713	3838.9721137	2459.21	3606.78677374
38	0.000491713	0.000586981	3926.31868821	1910.78	3294.64850029
39	0.000586981	0.000700684	5559.90926628	1584.02	3363.72413412
40	0.000700684	0.000836389	15643.5153861	1476.9	5842.36195179
41	0.000836389	0.000998356	17471.4062917	1740.78	12557.7508914
42	0.000998356	0.00119167	15007.8267941	3752.1	11831.5229724
43	0.00119167	0.00476668	2563.47145877	1.59074e+65	2476.08340346
