time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.523125e-08	1.00925e-07	2205750.90451	11.9837	37927.0613376
1	1.00925e-07	2.21379e-07	1448609.61647	22.7356	1452191.40842
2	2.21379e-07	3.65144e-07	16128.0675455	66765.3	1258756.04972
3	3.65144e-07	5.36729e-07	117.557086139	2067810.0	9763.03628739
4	5.36729e-07	7.41517e-07	21.1290200224	3458.32	390.595476681
5	7.41517e-07	9.85935e-07	15.0404024565	3458.32	15.37
6	9.85935e-07	1.27765e-06	15.0403	11.9838	15.37
7	1.27765e-06	1.62582e-06	15.0403	11.9838	15.37
8	1.62582e-06	2.04136e-06	15.0403	11.9837	15.37
9	2.04136e-06	2.53731e-06	15.0403	11.9837	15.37
10	2.53731e-06	3.12924e-06	15.3256760799	11.9837	15.37
11	3.12924e-06	3.83571e-06	17.8809073574	11.9837	15.37
12	3.83571e-06	4.67889e-06	54.761893921	11.9837	16.5703231608
13	4.67889e-06	5.68525e-06	372.527717308	11.9837	23.2419165619
14	5.68525e-06	6.88634e-06	639.631560636	11.9837	94.9250151059
15	6.88634e-06	8.31986e-06	2626.34444473	11.9837	543.994289227
16	8.31986e-06	1.00308e-05	3571.33027535	11.9837	931.709312503
17	1.00308e-05	1.20728e-05	9240.50952047	11.9837	3509.28314675
18	1.20728e-05	1.451e-05	11646.9791264	253.167	4559.52657579
19	1.451e-05	1.74187e-05	19386.3011795	253.167	9846.1894174
20	1.74187e-05	2.08904e-05	23462.2259795	2288.83	11928.7703532
21	2.08904e-05	2.50339e-05	26739.4155502	2288.83	17655.4432446
22	2.50339e-05	2.99792e-05	29238.4	9192.55	20605.5203165
23	2.99792e-05	3.58815e-05	27058.2987955	9192.55	23589.4919469
24	3.58815e-05	4.2926e-05	24458.7407624	20308.1	25873.8
25	4.2926e-05	5.13336e-05	22127.3715565	20308.1	25032.5498879
26	5.13336e-05	6.13682e-05	17847.2909914	24347.3	24003.4326902
27	6.13682e-05	7.33447e-05	16550.5685167	24347.3	21827.3924241
28	7.33447e-05	8.76388e-05	13258.8335241	17700.5	17663.8249938
29	8.76388e-05	0.000104699	12453.3966167	17700.5	16157.0684775
30	0.000104699	0.00012506	10013.0432731	12075.5	12120.8033039
31	0.00012506	0.000149362	9445.24691815	12075.5	11275.9242953
32	0.000149362	0.000178367	7777.21766982	8776.57	8681.42835275
33	0.000178367	0.000212984	6431.09518573	8776.57	6836.93490732
34	0.000212984	0.0002543	5283.15595039	6397.76	5301.0851285
35	0.0002543	0.000303611	4179.21701315	4922.92	4038.73637619
36	0.000303611	0.000362464	3143.16098941	3608.54	3121.82135304
37	0.000362464	0.000432707	2219.27921634	2540.71	2570.02092005
38	0.000432707	0.000516542	1460.73167348	1725.31	2427.9198596
39	0.000516542	0.000616601	899.1181581	1139.02	3028.85631093
40	0.000616601	0.000736022	529.983197215	743.679	21780.3455567
41	0.000736022	0.000878552	3.18573334167e+51	489.841	40045.4891535
42	0.000878552	0.00104866	1.32174415813e+52	324.84	34997.7272911
43	0.00104866	0.00419464	7.16835821441e+52	7.07151e+31	6553.82621619
