time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.477095e-08	9.90838e-08	2428.93965289	12.2064	31404.7975953
1	9.90838e-08	2.17342e-07	173394.263302	12.2065	1381680.4442
2	2.17342e-07	3.58484e-07	1003220.74734	32444.5	1362691.3684
3	3.58484e-07	5.26939e-07	839321.244019	1902220.0	13147.4114275
4	5.26939e-07	7.27992e-07	120671.406363	70279.9	677.081199291
5	7.27992e-07	9.67952e-07	31113.7084356	70279.9	15.4413
6	9.67952e-07	1.25435e-06	697.707357622	12.2064	15.4413
7	1.25435e-06	1.59616e-06	83.2269266589	12.2064	15.4413
8	1.59616e-06	2.00412e-06	16.6577	12.2064	15.4413
9	2.00412e-06	2.49103e-06	16.6577	12.2064	15.4413
10	2.49103e-06	3.07216e-06	16.6577	12.2064	15.4413
11	3.07216e-06	3.76575e-06	16.6577	12.2064	15.4413
12	3.76575e-06	4.59355e-06	17.3307258455	12.2064	16.1678233302
13	4.59355e-06	5.58155e-06	18.5847250998	12.2064	21.490966697
14	5.58155e-06	6.76074e-06	139.490870526	12.2064	72.7917387681
15	6.76074e-06	8.16811e-06	386.864768364	12.2064	508.931112564
16	8.16811e-06	9.84783e-06	1181.30199219	12.2064	823.882569461
17	9.84783e-06	1.18526e-05	3167.9380334	12.2064	3318.70460116
18	1.18526e-05	1.42453e-05	4799.07589601	96.6911	4379.8318538
19	1.42453e-05	1.7101e-05	9910.85818949	96.6911	9493.04409646
20	1.7101e-05	2.05094e-05	11513.8846218	1458.47	11905.6735892
21	2.05094e-05	2.45773e-05	16880.2021237	1458.47	17291.9881995
22	2.45773e-05	2.94324e-05	18173.7672694	7660.03	20835.9
23	2.94324e-05	3.5227e-05	21635.9389359	7660.03	23383.0259329
24	3.5227e-05	4.2143e-05	22602.4813234	18576.0	25969.3
25	4.2143e-05	5.03973e-05	24324.5958747	18576.0	25176.2051553
26	5.03973e-05	6.02489e-05	24911.7752343	23977.2	23911.0955198
27	6.02489e-05	7.20069e-05	23113.7114835	23977.2	22130.9231528
28	7.20069e-05	8.60403e-05	22078.9828756	19352.2	17818.3533314
29	8.60403e-05	0.000102789	19415.5860243	19352.2	16494.8427108
30	0.000102789	0.000122779	16977.4	13673.7	12412.7562394
31	0.000122779	0.000146638	15411.5843768	13673.7	11530.2794169
32	0.000146638	0.000175113	12151.4255351	9386.11	8975.71960223
33	0.000175113	0.000209099	9673.92969136	9386.11	7056.53712561
34	0.000209099	0.000249661	7482.84107362	6445.32	5495.79069888
35	0.000249661	0.000298073	5821.6793994	4865.98	4208.19249424
36	0.000298073	0.000355853	4762.67471431	3599.47	3272.40332798
37	0.000355853	0.000424815	4314.04304185	2685.44	2707.83146636
38	0.000424815	0.000507121	4633.72670709	2107.45	2532.99750822
39	0.000507121	0.000605354	7097.84652797	1853.25	2939.32328358
40	0.000605354	0.000722597	7.08174815942e+83	1974.11	5923.94407028
41	0.000722597	0.000862528	1.33375991275e+85	2821.21	9.73891549283e+70
42	0.000862528	0.00102954	3.26600138978e+85	7661.07	3.77173486159e+71
43	0.00102954	0.00411816	1.30142347724e+86	2.14537e+69	1.98005534535e+72
