time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.54515e-08	1.01806e-07	2296.01703002	11.8822	5435.0322324
1	1.01806e-07	2.23313e-07	170390.991022	11.88	904050.39054
2	2.23313e-07	3.68333e-07	1050062.35247	42987.2	1756498.64851
3	3.68333e-07	5.41417e-07	832192.829641	2103480.0	26463.6059301
4	5.41417e-07	7.47994e-07	109156.863526	21290.7	423.181090801
5	7.47994e-07	9.94547e-07	24877.525315	21290.7	12.784
6	9.94547e-07	1.28881e-06	472.381061472	11.88	12.784
7	1.28881e-06	1.64002e-06	51.9632147578	11.88	12.784
8	1.64002e-06	2.05919e-06	16.4062	11.88	12.784
9	2.05919e-06	2.55948e-06	16.4062	11.88	12.784
10	2.55948e-06	3.15657e-06	16.4062	11.88	12.784
11	3.15657e-06	3.86922e-06	16.4062	11.88	12.784
12	3.86922e-06	4.71977e-06	16.4062	11.88	12.784
13	4.71977e-06	5.73491e-06	16.4062	11.88	16.2554270222
14	5.73491e-06	6.94649e-06	108.944950707	11.88	29.3888195749
15	6.94649e-06	8.39253e-06	262.814350787	11.88	116.42741783
16	8.39253e-06	1.01184e-05	1058.3514614	11.88	524.716402057
17	1.01184e-05	1.21782e-05	2681.88234995	11.88	917.565488343
18	1.21782e-05	1.46367e-05	4511.34257389	184.117	3153.08720078
19	1.46367e-05	1.75709e-05	9346.19166435	184.117	4058.40605721
20	1.75709e-05	2.10729e-05	11050.3674261	1847.17	8678.54189878
21	2.10729e-05	2.52526e-05	16342.873573	1847.17	10343.0543811
22	2.52526e-05	3.02411e-05	17630.8296531	8056.22	15041.1157796
23	3.02411e-05	3.61949e-05	21477.8058698	8056.22	17254.2512643
24	3.61949e-05	4.33009e-05	22430.8825688	18591.3	19241.6330611
25	4.33009e-05	5.1782e-05	24539.1957905	18591.3	20653.8
26	5.1782e-05	6.19043e-05	25081.7320792	23568.2	19533.8403739
27	6.19043e-05	7.39854e-05	23384.2934294	23568.2	18248.5693857
28	7.39854e-05	8.84043e-05	22563.378413	17869.7	16730.5339619
29	8.84043e-05	0.000105613	19497.2970041	17869.7	13968.3724221
30	0.000105613	0.000126153	17289.2	12308.2	12949.1049692
31	0.000126153	0.000150667	15426.9655177	12308.2	10287.6786456
32	0.000150667	0.000179925	12193.0959341	8563.34	9673.18716241
33	0.000179925	0.000214844	9814.08725397	8563.34	7671.33966449
34	0.000214844	0.000256521	7677.32042475	6063.36	6240.12821724
35	0.000256521	0.000306263	5969.99481751	4725.74	5024.50894228
36	0.000306263	0.000365631	4755.72345584	3629.19	3972.89563654
37	0.000365631	0.000436487	4007.80776664	2808.05	3126.70234627
38	0.000436487	0.000521054	3706.28190042	2278.4	2502.35150864
39	0.000521054	0.000621987	4793.29538781	2059.95	2131.9396594
40	0.000621987	0.000742451	12326.0627866	2242.87	2127.59988138
41	0.000742451	0.000886227	13088.0191977	3347.81	3059.03088699
42	0.000886227	0.00105782	11205.4251079	25426.0	9.90211365381e+65
43	0.00105782	0.00423128	1898.16426309	2.17874	1.51376227328e+67
