time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.48525e-08	9.941e-08	1388.68040878	12.1668	30297.2242695
1	9.941e-08	2.18057e-07	136757.574352	26.1376	1384695.24938
2	2.18057e-07	3.59664e-07	1116917.24528	61913.2	1360072.8474
3	3.59664e-07	5.28673e-07	999769.525861	1944230.0	15219.9804523
4	5.28673e-07	7.30388e-07	98897.3883823	35971.8	718.05267996
5	7.30388e-07	9.71138e-07	27053.3519132	35971.8	15.4662
6	9.71138e-07	1.25848e-06	315.641783476	12.1663	15.4662
7	1.25848e-06	1.60142e-06	51.9566649033	12.1663	15.4662
8	1.60142e-06	2.01072e-06	16.4233	12.1663	15.4662
9	2.01072e-06	2.49923e-06	16.4233	12.1663	15.4662
10	2.49923e-06	3.08228e-06	16.4233	12.1663	15.4662
11	3.08228e-06	3.77815e-06	16.4233	12.1663	15.4662
12	3.77815e-06	4.60867e-06	16.4233	12.1663	16.3829993477
13	4.60867e-06	5.59992e-06	16.4233	12.1663	22.4181100656
14	5.59992e-06	6.78299e-06	72.1782130665	12.1663	81.6463859806
15	6.78299e-06	8.19499e-06	210.375563982	12.1663	531.943226509
16	8.19499e-06	9.88024e-06	941.641756838	12.1663	878.100894583
17	9.88024e-06	1.18916e-05	3155.71294239	12.1663	3452.40927733
18	1.18916e-05	1.42922e-05	4550.57067371	62.6248	4519.75335881
19	1.42922e-05	1.71573e-05	9568.05148678	62.6248	9751.63800448
20	1.71573e-05	2.05769e-05	10905.6925347	1222.95	12048.6153514
21	2.05769e-05	2.46582e-05	15127.726904	1222.95	17509.6887762
22	2.46582e-05	2.95293e-05	16310.7126285	7487.53	20792.2288991
23	2.95293e-05	3.5343e-05	19812.6442014	7487.53	23435.6259615
24	3.5343e-05	4.22817e-05	20971.0645673	19296.0	25862.4
25	4.22817e-05	5.05632e-05	23303.5990128	19296.0	25095.5320732
26	5.05632e-05	6.04472e-05	24352.6077032	25090.0	23979.3306905
27	6.04472e-05	7.2244e-05	23688.5927997	25090.0	22107.3520064
28	7.2244e-05	8.63235e-05	23222.7	19293.4	17931.5387994
29	8.63235e-05	0.000103128	20727.0778125	19293.4	16559.9533726
30	0.000103128	0.000123184	17871.5318082	12987.6	12493.9039516
31	0.000123184	0.000147121	16410.4523579	12987.6	11622.0590254
32	0.000147121	0.00017569	13075.0831856	8893.39	8989.83059028
33	0.00017569	0.000209787	10912.9003795	8893.39	7054.12205045
34	0.000209787	0.000250483	8923.99107475	6172.04	5483.64098392
35	0.000250483	0.000299054	7079.5691162	4677.01	4202.32159623
36	0.000299054	0.000357025	5372.65688807	3478.04	3284.97732252
37	0.000357025	0.000426213	3855.76028151	2626.39	2752.88559117
38	0.000426213	0.00050879	2612.48906923	2094.26	2629.09996868
39	0.00050879	0.000607347	1673.28752532	1852.16	3147.395169
40	0.000607347	0.000724976	1012.10400668	1959.82	6769.20339794
41	0.000724976	0.000865367	859.793075465	2833.4	1.39362420684e+57
42	0.000865367	0.00103293	909.211975195	9459.36	5.17432606106e+57
43	0.00103293	0.00413172	1163.16546615	2.28757e+77	2.6635211208e+58
