time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.8433e-08	1.13732e-07	787.620755381	10.6343	717441.020084
1	1.13732e-07	2.49473e-07	60702.6845324	71.7902	2124026.73485
2	2.49473e-07	4.11481e-07	452602.669608	118150.0	16869.1293622
3	4.11481e-07	6.0484e-07	608803.82938	1926960.0	14.2265704637
4	6.0484e-07	8.35617e-07	555286.91067	716.726	14.2265006031
5	8.35617e-07	1.11105e-06	34848.0177144	716.726	14.2265
6	1.11105e-06	1.43979e-06	3194.62022368	10.6342	14.2265
7	1.43979e-06	1.83214e-06	16.1774	10.6342	14.2265
8	1.83214e-06	2.30041e-06	16.1774	10.6342	14.2265
9	2.30041e-06	2.8593e-06	16.1774	10.6342	14.2265
10	2.8593e-06	3.52634e-06	16.1774	10.6343	14.2265
11	3.52634e-06	4.32247e-06	16.1774	10.6343	14.2265
12	4.32247e-06	5.27265e-06	16.1774	10.6343	33.9593241813
13	5.27265e-06	6.40671e-06	21.8728956549	10.6343	85.6305573181
14	6.40671e-06	7.76023e-06	81.8060317225	10.6342	369.538025769
15	7.76023e-06	9.37566e-06	168.347682965	10.6342	1182.46853352
16	9.37566e-06	1.13037e-05	1106.27717936	10.6343	2248.16770572
17	1.13037e-05	1.36048e-05	1558.90101501	10.6343	5881.95539771
18	1.36048e-05	1.63513e-05	4366.35320791	53.9908	7379.74071651
19	1.63513e-05	1.96292e-05	5690.00603073	53.9908	12884.3659612
20	1.96292e-05	2.35414e-05	9307.33855382	883.83	14156.0532269
21	2.35414e-05	2.82108e-05	11560.6425178	883.83	17204.6956881
22	2.82108e-05	3.37836e-05	15889.9569853	4913.52	17968.0186556
23	3.37836e-05	4.04349e-05	19899.4	4913.52	18560.8266796
24	4.04349e-05	4.83733e-05	23063.7172171	12570.3	18756.7111865
25	4.83733e-05	5.78479e-05	27627.0172594	12570.3	18365.9093987
26	5.78479e-05	6.9156e-05	26914.152177	18519.1	18148.8227382
27	6.9156e-05	8.26523e-05	25200.3032356	18519.1	16854.985108
28	8.26523e-05	9.87603e-05	23772.6577701	17823.6	15770.0
29	9.87603e-05	0.000117985	19201.7774617	17823.6	14353.0174891
30	0.000117985	0.000140931	18137.153111	13718.3	12407.9000022
31	0.000140931	0.000168316	14584.4440318	13718.3	11582.3917576
32	0.000168316	0.000201002	11516.9342971	10157.9	9428.22714842
33	0.000201002	0.000240012	8937.17043174	10157.9	7866.23008502
34	0.000240012	0.000286571	6959.36394469	7569.18	6394.55418701
35	0.000286571	0.00034214	5581.51933372	5961.48	5121.78455161
36	0.00034214	0.000408462	4707.70777452	4443.94	4134.09200072
37	0.000408462	0.000487618	4292.7964505	3209.21	3466.74521978
38	0.000487618	0.000582092	4455.81165934	2358.48	3156.92440315
39	0.000582092	0.000694848	6569.17306597	1880.33	3365.10775844
40	0.000694848	0.000829424	8512.59836999	1738.24	2.45079779253e+60
41	0.000829424	0.000990042	7465.72140569	2008.94	1.0384317363e+62
42	0.000990042	0.00118174	6186.45168037	3418.56	2.76794284593e+62
43	0.00118174	0.00472696	860.875273917	3.45593e+65	1.17911780341e+63
