time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.839675e-08	1.13587e-07	228168.357868	10.6486	724001.408108
1	1.13587e-07	2.49156e-07	1773417.91222	28653.8	2118202.99756
2	2.49156e-07	4.10958e-07	341649.934508	1447550.0	16789.9268857
3	4.10958e-07	6.04071e-07	58721.847008	405869.0	14.2614
4	6.04071e-07	8.34554e-07	10658.3343495	173.313	14.2614
5	8.34554e-07	1.10964e-06	1358.50011308	173.313	14.2614
6	1.10964e-06	1.43795e-06	260.559625184	10.6478	14.2614
7	1.43795e-06	1.82981e-06	17.9905794661	10.6478	14.2614
8	1.82981e-06	2.29748e-06	17.9905047609	10.6478	14.2614
9	2.29748e-06	2.85566e-06	17.9905	10.6478	14.2614
10	2.85566e-06	3.52186e-06	17.9905	10.6478	14.2614
11	3.52186e-06	4.31697e-06	18.6481754061	10.6478	14.2614
12	4.31697e-06	5.26595e-06	19.6270057576	10.6478	34.1818008548
13	5.26595e-06	6.39856e-06	274.000063919	10.6478	85.3141209512
14	6.39856e-06	7.75035e-06	635.87061062	10.6478	367.649849586
15	7.75035e-06	9.36373e-06	2509.04467102	10.6478	1160.75340665
16	9.36373e-06	1.12893e-05	5506.44978998	10.6478	2226.29963889
17	1.12893e-05	1.35875e-05	9015.21965013	10.6478	5791.92558937
18	1.35875e-05	1.63305e-05	15964.9411818	72.0947	7304.19453485
19	1.63305e-05	1.96042e-05	18568.5162784	72.0947	12841.6116344
20	1.96042e-05	2.35115e-05	24934.6235682	938.596	14115.4017315
21	2.35115e-05	2.81749e-05	25787.0433821	938.596	17231.2565343
22	2.81749e-05	3.37407e-05	27389.2602675	5024.18	17988.6571642
23	3.37407e-05	4.03835e-05	27140.2405047	5024.18	18505.3383501
24	4.03835e-05	4.83118e-05	24563.4681406	12699.5	18668.8728419
25	4.83118e-05	5.77743e-05	23715.7941833	12699.5	18249.5746778
26	5.77743e-05	6.9068e-05	20240.1465056	18440.8	18021.2162115
27	6.9068e-05	8.25471e-05	19054.9262692	18440.8	16797.5971337
28	8.25471e-05	9.86347e-05	16044.6723017	17705.6	15796.1
29	9.86347e-05	0.000117835	14625.6267031	17705.6	14431.9355883
30	0.000117835	0.000140752	12795.0087419	13226.9	12603.6393047
31	0.000140752	0.000168102	10498.8422409	13226.9	11781.7338044
32	0.000168102	0.000200746	8801.49782421	9444.65	9647.68256037
33	0.000200746	0.000239706	7216.27638917	9444.65	8059.37952425
34	0.000239706	0.000286206	5765.21956829	7240.34	6566.59546776
35	0.000286206	0.000341704	4513.24246357	5908.46	5295.36408704
36	0.000341704	0.000407942	3619.17911803	4614.27	4314.43980171
37	0.000407942	0.000486998	3298.68448233	3505.56	3632.39292081
38	0.000486998	0.000581352	4050.06663224	2691.3	3291.38149031
39	0.000581352	0.000693964	2.33236414513e+75	2221.27	3487.00102919
40	0.000693964	0.000828369	1.93039639531e+76	2124.9	1.4811838471e+65
41	0.000828369	0.000988783	4.19943106208e+76	2558.75	5.8865808548e+66
42	0.000988783	0.00118024	6.90755808404e+76	4815.48	1.56039978042e+67
43	0.00118024	0.00472096	1.58521963999e+77	5.70531e+75	6.62016180618e+67
