time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.844275e-08	1.13771e-07	4385.55014094	10.6306	728416.166978
1	1.13771e-07	2.49559e-07	269677.750575	10.6307	2108321.62827
2	2.49559e-07	4.11623e-07	1180857.18313	31910.3	16827.4870562
3	4.11623e-07	6.05049e-07	498992.036516	2067590.0	14.311
4	6.05049e-07	8.35905e-07	85891.6799022	2512.85	14.311
5	8.35905e-07	1.11143e-06	3693.29788474	2512.85	14.311
6	1.11143e-06	1.44028e-06	244.006335876	10.6306	14.311
7	1.44028e-06	1.83277e-06	16.4204	10.6306	14.311
8	1.83277e-06	2.3012e-06	16.4204	10.6306	14.311
9	2.3012e-06	2.86029e-06	16.4204076195	10.6306	14.311
10	2.86029e-06	3.52756e-06	16.4204826105	10.6306	14.311
11	3.52756e-06	4.32396e-06	16.4204899175	10.6306	14.311
12	4.32396e-06	5.27447e-06	16.4204150325	10.6306	35.2512145134
13	5.27447e-06	6.40892e-06	41.6675364531	10.6306	84.2973469711
14	6.40892e-06	7.7629e-06	228.066982966	10.6306	385.431066861
15	7.7629e-06	9.37889e-06	471.489335586	10.6306	1163.84152829
16	9.37889e-06	1.13076e-05	2286.26866689	10.6306	2305.74012365
17	1.13076e-05	1.36095e-05	3138.93868365	10.6306	5828.71143702
18	1.36095e-05	1.63569e-05	8057.18024885	138.639	7408.71918017
19	1.63569e-05	1.9636e-05	9932.70509221	138.639	12940.7766474
20	1.9636e-05	2.35496e-05	14760.3419051	1259.21	14184.2506904
21	2.35496e-05	2.82205e-05	17073.4480313	1259.21	17351.4059423
22	2.82205e-05	3.37953e-05	20135.0460119	5193.41	18057.9914701
23	3.37953e-05	4.04489e-05	22231.9	5193.41	18606.6971389
24	4.04489e-05	4.839e-05	23651.6832645	12248.0	18759.2250698
25	4.839e-05	5.78679e-05	25165.0	12248.0	18322.5455222
26	5.78679e-05	6.91798e-05	24224.6013754	18053.2	18099.5220951
27	6.91798e-05	8.26808e-05	22657.3928214	18053.2	16831.7069079
28	8.26808e-05	9.87943e-05	21208.1569596	17759.8	15894.9
29	9.87943e-05	0.000118026	17576.5219304	17759.8	14466.9568705
30	0.000118026	0.000140979	16600.7757221	13858.2	12740.8880409
31	0.000140979	0.000168374	13270.0696015	13858.2	11863.3913946
32	0.000168374	0.000201071	10715.9323785	10363.1	9708.36386935
33	0.000201071	0.000240094	8464.01706083	10363.1	8102.28172485
34	0.000240094	0.00028667	6586.7486145	7637.51	6603.81404795
35	0.00028667	0.000342258	5184.56097376	5947.29	5327.38903798
36	0.000342258	0.000408603	4257.67126215	4468.37	4329.9227449
37	0.000408603	0.000487786	3771.56454292	3339.01	3630.26149018
38	0.000487786	0.000582293	3853.88745649	2559.93	3273.6472138
39	0.000582293	0.000695088	9080.28318911	2097.97	3435.29086308
40	0.000695088	0.00082971	13050.7781224	1946.78	1.05601439597e+77
41	0.00082971	0.000990383	11371.3839478	2236.52	3.34166528551e+78
42	0.000990383	0.00118215	9366.99713903	4151.71	8.65484247131e+78
43	0.00118215	0.0047286	1258.68776655	3.44343e+64	3.60843474947e+79
