time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.57085e-08	1.02834e-07	146132.630039	11.7622	6655.12299193
1	1.02834e-07	2.25567e-07	1753512.03415	4193.31	933602.846434
2	2.25567e-07	3.72051e-07	544441.636586	782386.0	1713668.47167
3	3.72051e-07	5.46881e-07	115005.637868	1091240.0	20581.1477448
4	5.46881e-07	7.55543e-07	15201.438745	215.446	372.318717692
5	7.55543e-07	1.00458e-06	1989.8556028	215.446	12.7393909488
6	1.00458e-06	1.30182e-06	666.189829061	11.7613	12.7393137212
7	1.30182e-06	1.65657e-06	17.980498051	11.7613	12.7393
8	1.65657e-06	2.07997e-06	17.9804289625	11.7613	12.7393
9	2.07997e-06	2.5853e-06	17.9804	11.7613	12.7393
10	2.5853e-06	3.18843e-06	17.9804	11.7613	12.7393
11	3.18843e-06	3.90826e-06	18.1485196292	11.7613	12.7393
12	3.90826e-06	4.7674e-06	19.7151112526	11.7613	12.7393
13	4.7674e-06	5.79278e-06	69.2700148582	11.7613	16.8157944319
14	5.79278e-06	7.01659e-06	528.158310199	11.7613	30.4854796701
15	7.01659e-06	8.47723e-06	953.847303189	11.7613	129.415876823
16	8.47723e-06	1.02205e-05	4502.68035765	11.7613	541.035671369
17	1.02205e-05	1.23011e-05	6018.47249841	11.7613	977.960352223
18	1.23011e-05	1.47844e-05	13304.0073179	132.175	3232.03701882
19	1.47844e-05	1.77482e-05	16421.3658506	132.175	4173.93348014
20	1.77482e-05	2.12856e-05	22096.181756	1632.26	8895.96344976
21	2.12856e-05	2.55074e-05	25307.2396969	1632.26	10495.278035
22	2.55074e-05	3.05463e-05	26508.6812811	8013.09	15348.652725
23	3.05463e-05	3.65602e-05	27515.0	8013.09	17388.0499455
24	3.65602e-05	4.37379e-05	26041.6341916	19663.1	19307.059119
25	4.37379e-05	5.23046e-05	24108.481893	19663.1	20514.1
26	5.23046e-05	6.2529e-05	22507.3512861	23934.6	19261.8438249
27	6.2529e-05	7.4732e-05	19311.0926294	23934.6	18005.1
28	7.4732e-05	8.92965e-05	18115.7380003	17154.7	16401.5834759
29	8.92965e-05	0.000106679	14803.6612982	17154.7	13809.5852202
30	0.000106679	0.000127426	14037.0590908	11482.2	12706.5540633
31	0.000127426	0.000152187	11510.0690708	11482.2	10053.0463637
32	0.000152187	0.00018174	9651.31736522	8011.84	9425.09963145
33	0.00018174	0.000217012	8047.70055734	8011.84	7402.18857404
34	0.000217012	0.00025911	6559.8035497	5843.76	6016.63184744
35	0.00025911	0.000309354	5210.08315946	4599.55	4850.38342531
36	0.000309354	0.000369321	4112.26597145	3497.61	3854.09947779
37	0.000369321	0.000440892	3451.77346412	2634.13	3060.31953977
38	0.000440892	0.000526313	3472.99421567	2057.38	2473.91760004
39	0.000526313	0.000628264	5160.22274858	1768.58	2115.06975811
40	0.000628264	0.000749944	3.89186344009e+75	1773.08	2082.90200961
41	0.000749944	0.00089517	1.36356911281e+76	2212.79	2862.42287823
42	0.00089517	0.0010685	2.52847658295e+76	4185.37	1.17033484663e+53
43	0.0010685	0.004274	7.33389846357e+76	3.85947e+65	1.66173010118e+54
