time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.55175e-08	1.0207e-07	4144.66980981	11.8493	7606.53346294
1	1.0207e-07	2.23892e-07	243423.313578	11.8493	1036191.72855
2	2.23892e-07	3.69287e-07	1080132.81709	42833.4	1595124.07644
3	3.69287e-07	5.42819e-07	750951.309793	2102900.0	23031.9644417
4	5.42819e-07	7.49932e-07	85084.8005849	18026.7	269.445071212
5	7.49932e-07	9.97123e-07	16242.8755988	18026.7	12.7542919175
6	9.97123e-07	1.29215e-06	453.726883752	11.8493	12.7542150889
7	1.29215e-06	1.64427e-06	38.6066639722	11.8493	12.7542
8	1.64427e-06	2.06452e-06	16.6518	11.8493	12.7542
9	2.06452e-06	2.5661e-06	16.6518	11.8493	12.7542
10	2.5661e-06	3.16475e-06	16.6518	11.8493	12.7542
11	3.16475e-06	3.87924e-06	16.6518	11.8493	12.7542
12	3.87924e-06	4.73199e-06	20.6050202709	11.8493	12.7542
13	4.73199e-06	5.74976e-06	24.9266	11.8493	16.6917704226
14	5.74976e-06	6.96448e-06	228.256636266	11.8493	31.5151604564
15	6.96448e-06	8.41427e-06	473.896169627	11.8493	122.065678472
16	8.41427e-06	1.01446e-05	1704.72154479	11.8493	544.182591702
17	1.01446e-05	1.22098e-05	3544.13429859	11.8493	941.229754172
18	1.22098e-05	1.46746e-05	5901.97073165	159.466	3180.96300501
19	1.46746e-05	1.76164e-05	10563.5098524	159.466	4087.63928679
20	1.76164e-05	2.11275e-05	12517.588243	1759.35	8704.10627066
21	2.11275e-05	2.5318e-05	17516.7078194	1759.35	10365.6487494
22	2.5318e-05	3.03194e-05	18732.8831731	7997.49	15128.3961024
23	3.03194e-05	3.62887e-05	22211.175467	7997.49	17361.6867408
24	3.62887e-05	4.34131e-05	22936.6569588	18612.0	19353.2360502
25	4.34131e-05	5.19161e-05	24687.8575003	18612.0	20761.4
26	5.19161e-05	6.20646e-05	24871.510925	23561.1	19536.0959758
27	6.20646e-05	7.4177e-05	22713.391561	23561.1	18137.1845486
28	7.4177e-05	8.86333e-05	21866.1858264	17857.5	16527.4531414
29	8.86333e-05	0.000105887	18485.545879	17857.5	13612.2880935
30	0.000105887	0.00012648	16715.1423109	12214.7	12547.3191765
31	0.00012648	0.000151057	14602.5654021	12214.7	9778.28454385
32	0.000151057	0.000180391	11673.4062794	8429.08	9165.9602166
33	0.000180391	0.000215401	9506.63375811	8429.08	7236.17544694
34	0.000215401	0.000257185	7640.73528883	5960.3	5965.60258082
35	0.000257185	0.000307056	6175.88732702	4644.24	4971.03126488
36	0.000307056	0.000366578	5137.6536794	3564.51	4158.12425723
37	0.000366578	0.000437617	4548.77013313	2756.92	3539.24264248
38	0.000437617	0.000522404	4510.72026655	2241.39	3128.57261368
39	0.000522404	0.000623598	6066.2148247	2039.93	3009.62906471
40	0.000623598	0.000744374	11701.367025	2245.23	3533.55481249
41	0.000744374	0.000888522	11543.0306549	3404.54	17083.7632788
42	0.000888522	0.00106056	9832.17156427	31506.8	29636.5876635
43	0.00106056	0.00424224	1624.52710364	0.00535211	7433.22637203
