time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.852175e-08	1.14087e-07	8036.7699339	10.602	743687.718562
1	1.14087e-07	2.50252e-07	365113.436372	10.6021	2093554.46353
2	2.50252e-07	4.12765e-07	1183854.16299	33687.2	15891.488667
3	4.12765e-07	6.06728e-07	427339.270031	2053560.0	14.2717
4	6.06728e-07	8.38225e-07	62994.1945756	1826.73	14.2717
5	8.38225e-07	1.11452e-06	1717.04703552	1826.73	14.2717
6	1.11452e-06	1.44428e-06	215.362385521	10.6012	14.2717
7	1.44428e-06	1.83785e-06	16.6615	10.6012	14.2717
8	1.83785e-06	2.30759e-06	16.6615	10.6012	14.2717
9	2.30759e-06	2.86822e-06	16.6615	10.6012	14.2717
10	2.86822e-06	3.53735e-06	16.6615	10.6012	14.2717
11	3.53735e-06	4.33596e-06	17.8850204746	10.6012	14.2717
12	4.33596e-06	5.28911e-06	24.3351389856	10.6012	35.6568115846
13	5.28911e-06	6.42671e-06	90.6918281456	10.6012	85.7274719577
14	6.42671e-06	7.78445e-06	430.165778138	10.6012	384.420580571
15	7.78445e-06	9.40492e-06	863.52207776	10.6012	1156.0766881
16	9.40492e-06	1.1339e-05	3171.87589493	10.6012	2279.98836453
17	1.1339e-05	1.36473e-05	4240.18774351	10.6012	5745.21464622
18	1.36473e-05	1.64023e-05	9475.47674554	107.851	7306.99703529
19	1.64023e-05	1.96905e-05	11159.2925442	107.851	12780.0171173
20	1.96905e-05	2.36149e-05	16203.9839508	1147.16	14025.8835138
21	2.36149e-05	2.82988e-05	18059.0972208	1147.16	17260.5701034
22	2.82988e-05	3.38891e-05	21157.8706228	5085.41	17990.1829858
23	3.38891e-05	4.05611e-05	22712.5382615	5085.41	18637.3652215
24	4.05611e-05	4.85243e-05	24061.5181052	12289.9	18820.3249614
25	4.85243e-05	5.80285e-05	25069.7	12289.9	18375.1323256
26	5.80285e-05	6.93718e-05	23682.2327659	18176.9	18147.2770095
27	6.93718e-05	8.29102e-05	22024.7227611	18176.9	16808.6639926
28	8.29102e-05	9.90685e-05	20237.3834758	17708.8	15819.9
29	9.90685e-05	0.000118354	16895.9937895	17708.8	14356.6832118
30	0.000118354	0.000141371	15860.7431619	13699.3	12588.6140222
31	0.000141371	0.000168842	12702.8992118	13699.3	11705.9529948
32	0.000168842	0.000201629	10417.9806973	10198.4	9544.90943471
33	0.000201629	0.000240761	8428.28644668	10198.4	7948.40332696
34	0.000240761	0.000287465	6779.6283525	7462.68	6462.31616722
35	0.000287465	0.000343208	5521.48573012	5795.77	5200.91507056
36	0.000343208	0.000409737	4680.743703	4363.17	4220.30392007
37	0.000409737	0.00048914	4306.81985801	3283.27	3530.33331456
38	0.00048914	0.000583909	4689.71313453	2544.27	3183.11436582
39	0.000583909	0.000697017	8779.69961872	2111.07	3379.30423109
40	0.000697017	0.000832013	10608.7952336	1988.61	8.77006644348e+66
41	0.000832013	0.000993132	9205.12332135	2331.93	2.77303685811e+68
42	0.000993132	0.00118543	7529.8235454	4572.32	7.18144110056e+68
43	0.00118543	0.00474172	1001.99330583	7.80184e+75	2.99393132413e+69
