time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.66275e-08	1.0651e-07	173436.138738	11.3579	1150616.70355
1	1.0651e-07	2.33632e-07	1776946.49767	11063.4	1948595.44948
2	2.33632e-07	3.85353e-07	461542.488606	1005750.0	55199.824576
3	3.85353e-07	5.66434e-07	91377.6033071	860369.0	13.569
4	5.66434e-07	7.82557e-07	14078.8627359	1556.88	13.569
5	7.82557e-07	1.0405e-06	1605.60962536	1556.88	13.5689680136
6	1.0405e-06	1.34836e-06	524.394313591	11.3553	13.5689009297
7	1.34836e-06	1.7158e-06	17.9854	11.3553	13.5689522342
8	1.7158e-06	2.15434e-06	17.9854	11.3553	13.5689993151
9	2.15434e-06	2.67774e-06	17.9854	11.3553	13.5689373459
10	2.67774e-06	3.30243e-06	17.9854	11.3553	13.5689014705
11	3.30243e-06	4.048e-06	18.2708684881	11.3553	13.5689656229
12	4.048e-06	4.93785e-06	19.5622862561	11.3553	14.7439901872
13	4.93785e-06	5.9999e-06	122.866439635	11.3553	68.8126332662
14	5.9999e-06	7.26747e-06	581.476776146	11.3553	109.995477682
15	7.26747e-06	8.78033e-06	1344.64771694	11.3553	1007.36766298
16	8.78033e-06	1.05859e-05	4988.41945699	11.3553	1630.07905308
17	1.05859e-05	1.2741e-05	6715.72860258	11.3553	4222.22559622
18	1.2741e-05	1.5313e-05	14568.8367105	89.4957	6642.89
19	1.5313e-05	1.83828e-05	16864.271466	89.4957	9141.05111834
20	1.83828e-05	2.20466e-05	23419.0321398	1245.37	12531.7728374
21	2.20466e-05	2.64194e-05	25445.6153973	1245.37	13858.9486453
22	2.64194e-05	3.16385e-05	26944.7364797	6488.93	16426.1417353
23	3.16385e-05	3.78674e-05	27550.0015885	6488.93	16942.7368318
24	3.78674e-05	4.53017e-05	25428.4178015	15383.0	18182.0012318
25	4.53017e-05	5.41747e-05	24056.8	15383.0	18103.7241419
26	5.41747e-05	6.47647e-05	21617.6804375	19948.2	17278.0892781
27	6.47647e-05	7.74041e-05	19128.8	19948.2	16852.6458978
28	7.74041e-05	9.24893e-05	17408.1715938	17640.7	14557.580029
29	9.24893e-05	0.000110494	14610.478479	17640.7	13846.6284514
30	0.000110494	0.000131982	13701.2596886	13529.3	11737.5230014
31	0.000131982	0.000157629	11147.7179206	13529.3	10886.7841009
32	0.000157629	0.000188239	9415.73611307	9773.32	9699.15864138
33	0.000188239	0.000224772	7829.78970281	9773.32	8277.55548967
34	0.000224772	0.000268374	6334.97887906	7355.03	7115.37076226
35	0.000268374	0.000320415	4974.35350716	5934.94	6009.27768095
36	0.000320415	0.000382526	3906.63483207	4599.34	5057.61652975
37	0.000382526	0.000456656	3339.15025116	3480.87	4325.31342298
38	0.000456656	0.000545131	3549.06379577	2683.38	3873.67651814
39	0.000545131	0.000650727	7.53951404191e+66	2249.26	3859.16320662
40	0.000650727	0.000776758	5.90621944362e+68	2195.84	5057.9715504
41	0.000776758	0.000927177	1.63990442478e+69	2795.11	4.65024493332e+86
42	0.000927177	0.0011067	2.89222012728e+69	6479.76	3.42346440996e+87
43	0.0011067	0.0044268	7.68980804008e+69	2.31269e+85	2.33840011339e+88
