time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.54355e-08	1.01742e-07	337.188685703	11.8879	5664.51458305
1	1.01742e-07	2.23173e-07	27284.7026855	31.1806	963766.536665
2	2.23173e-07	3.68102e-07	347298.573629	73412.6	1681328.63603
3	3.68102e-07	5.41076e-07	536416.415785	2068960.0	30247.1386482
4	5.41076e-07	7.47523e-07	690267.282482	3124.58	331.429952704
5	7.47523e-07	9.93921e-07	184448.062781	3124.58	12.6971
6	9.93921e-07	1.288e-06	6278.46178402	11.8875	12.6971
7	1.288e-06	1.63899e-06	662.472961901	11.8875	12.6971
8	1.63899e-06	2.05789e-06	16.1777	11.8875	12.6971
9	2.05789e-06	2.55786e-06	16.1777	11.8875	12.6971
10	2.55786e-06	3.15459e-06	16.1777	11.8875	12.6971
11	3.15459e-06	3.86678e-06	16.1777	11.8875	12.6971
12	3.86678e-06	4.71679e-06	16.1777	11.8875	12.6971
13	4.71679e-06	5.7313e-06	16.1777	11.8875	16.0845215234
14	5.7313e-06	6.94212e-06	38.2101954723	11.8875	30.6388365288
15	6.94212e-06	8.38725e-06	85.4824532775	11.8875	108.866690231
16	8.38725e-06	1.0112e-05	414.917200824	11.8875	533.321915266
17	1.0112e-05	1.21706e-05	1286.35064864	11.8875	888.161780495
18	1.21706e-05	1.46275e-05	2184.83393026	94.2674	3133.14656158
19	1.46275e-05	1.75598e-05	5176.18623377	94.2674	4025.99963119
20	1.75598e-05	2.10596e-05	6331.59848824	1421.63	8579.36472282
21	2.10596e-05	2.52367e-05	10645.7660723	1421.63	10369.3160663
22	2.52367e-05	3.02221e-05	12099.168584	7539.64	14971.4589433
23	3.02221e-05	3.61721e-05	18098.1720363	7539.64	17431.5447097
24	3.61721e-05	4.32737e-05	20013.7711182	19178.1	19271.7284105
25	4.32737e-05	5.17494e-05	25674.3463543	19178.1	20785.4
26	5.17494e-05	6.18653e-05	27848.2661412	24240.7	19647.0218626
27	6.18653e-05	7.39388e-05	26458.3046482	24240.7	18129.254553
28	7.39388e-05	8.83487e-05	25618.6899851	17754.7	16663.9428158
29	8.83487e-05	0.000105547	22019.3550909	17754.7	13631.0226989
30	0.000105547	0.000126073	18534.7	12473.4	12623.4154045
31	0.000126073	0.000150572	16680.3907804	12473.4	9764.76836485
32	0.000150572	0.000179811	12721.6180868	8704.51	9135.73145663
33	0.000179811	0.000214709	9845.45966544	8704.51	7154.84337931
34	0.000214709	0.00025636	7408.17156827	6056.34	5785.69998898
35	0.00025636	0.00030607	5616.10516438	4627.61	4726.87348339
36	0.00030607	0.000365401	4460.7808951	3442.74	3878.2616911
37	0.000365401	0.000436212	3888.40712249	2541.12	3258.19782161
38	0.000436212	0.000520726	3944.70457264	1942.49	2875.23535414
39	0.000520726	0.000621595	5118.56503264	1647.68	2806.76464732
40	0.000621595	0.000741984	2.31578725024e+75	1672.67	3423.39704241
41	0.000741984	0.000885669	4.76558205905e+76	2202.16	16883.3763739
42	0.000885669	0.00105716	1.17954127693e+77	4773.64	31570.3377673
43	0.00105716	0.00422864	4.74278607964e+77	6.96203e+65	8054.35259774
