time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.86285e-08	1.14514e-07	2264.06851555	10.5617	725393.378371
1	1.14514e-07	2.51189e-07	225835.28928	10.5636	2090791.42283
2	2.51189e-07	4.14312e-07	1275800.17764	44167.6	16990.8889119
3	4.14312e-07	6.09001e-07	526985.448213	1979130.0	14.3169671811
4	6.09001e-07	8.41365e-07	102611.38275	1793.27	14.3169000654
5	8.41365e-07	1.11869e-06	3518.64049315	1793.27	14.3169
6	1.11869e-06	1.44969e-06	248.263166804	10.5616	14.3169
7	1.44969e-06	1.84474e-06	16.4417	10.5616	14.3169
8	1.84474e-06	2.31623e-06	16.4417	10.5616	14.3169
9	2.31623e-06	2.87897e-06	16.4417	10.5616	14.3169
10	2.87897e-06	3.5506e-06	16.4417	10.5616	14.3169
11	3.5506e-06	4.3522e-06	16.4417	10.5616	14.3169
12	4.3522e-06	5.30892e-06	16.4417	10.5616	36.8545144643
13	5.30892e-06	6.45078e-06	34.9627888436	10.5616	83.7156149808
14	6.45078e-06	7.8136e-06	150.397239829	10.5616	413.034723393
15	7.8136e-06	9.44015e-06	456.089735404	10.5616	1166.59586028
16	9.44015e-06	1.13815e-05	2564.40553348	10.5616	2415.30309439
17	1.13815e-05	1.36984e-05	3513.0197051	10.5616	5870.05298094
18	1.36984e-05	1.64638e-05	8443.94755609	69.7942	7534.41158525
19	1.64638e-05	1.97642e-05	10121.8989435	69.7942	12954.8325848
20	1.97642e-05	2.37034e-05	14109.9359036	1011.98	14158.4361184
21	2.37034e-05	2.84048e-05	15812.4860468	1011.98	17375.6639294
22	2.84048e-05	3.4016e-05	18930.9897346	5062.25	18026.7135013
23	3.4016e-05	4.07131e-05	20780.8425773	5062.25	18650.2565896
24	4.07131e-05	4.87061e-05	22670.701976	12476.8	18798.8392293
25	4.87061e-05	5.82458e-05	24384.6	12476.8	18397.5792175
26	5.82458e-05	6.96317e-05	23909.8441294	18383.7	18201.1771561
27	6.96317e-05	8.32208e-05	23225.2904103	18383.7	16780.0789753
28	8.32208e-05	9.94396e-05	21598.7641783	17525.2	15857.5
29	9.94396e-05	0.000118797	17987.9328245	17525.2	14309.9752431
30	0.000118797	0.0001419	16871.1109562	13461.8	12683.2
31	0.0001419	0.000169474	13155.1509015	13461.8	11748.1932429
32	0.000169474	0.000202384	10480.6597656	10008.2	9640.59056711
33	0.000202384	0.000241663	8158.71097028	10008.2	8057.01751277
34	0.000241663	0.000288542	6291.78041355	7370.62	6563.66548617
35	0.000288542	0.000344493	4981.87780404	5834.69	5292.69896099
36	0.000344493	0.000411271	4198.4274098	4525.87	4319.45438425
37	0.000411271	0.000490972	3952.09345701	3453.03	3698.04327686
38	0.000490972	0.000586096	4805.47524339	2623.81	3495.47933818
39	0.000586096	0.000699628	23281.2154951	2080.86	3983.98050213
40	0.000699628	0.000835129	35303.0731228	1887.33	6.23592786172e+65
41	0.000835129	0.000996852	30685.4168314	2256.6	1.48967291578e+67
42	0.000996852	0.00118987	25174.1774054	4937.49	3.74597419998e+67
43	0.00118987	0.00475948	3250.25610364	1.88e+80	1.52590384802e+68
