time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.7285e-08	1.0914e-07	10660.2403674	11.0817	57740.7270344
1	1.0914e-07	2.39399e-07	493012.790237	1529.99	1494287.46134
2	2.39399e-07	3.94866e-07	963087.464622	370742.0	992159.134388
3	3.94866e-07	5.80417e-07	628769.321541	1763020.0	3226.04415699
4	5.80417e-07	8.01875e-07	19516.6700609	628.973	129.186058579
5	8.01875e-07	1.06619e-06	619.406340456	628.973	14.2559
6	1.06619e-06	1.38165e-06	14.3648	11.0817	14.2559
7	1.38165e-06	1.75816e-06	14.3648	11.0817	14.2559
8	1.75816e-06	2.20752e-06	14.3648	11.0817	14.2559
9	2.20752e-06	2.74384e-06	14.3648	11.0817	14.2559
10	2.74384e-06	3.38395e-06	14.3648	11.0817	14.2559
11	3.38395e-06	4.14793e-06	14.3648	11.0817	14.2559
12	4.14793e-06	5.05975e-06	18.7909985124	11.0817	18.9219238119
13	5.05975e-06	6.14801e-06	38.7640385044	11.0817	43.396337257
14	6.14801e-06	7.44687e-06	174.209245166	11.0817	149.538787358
15	7.44687e-06	8.99708e-06	859.871543442	11.0817	763.461709665
16	8.99708e-06	1.08473e-05	1407.67917494	26.9677	1238.8931925
17	1.08473e-05	1.30555e-05	4355.22273924	26.9677	4133.22263544
18	1.30555e-05	1.5691e-05	5354.53047269	474.785	5268.40271757
19	1.5691e-05	1.88366e-05	9200.43086633	474.785	10613.7323674
20	1.88366e-05	2.25909e-05	10513.0374652	3480.32	12628.2225835
21	2.25909e-05	2.70716e-05	13922.1284594	3480.32	17904.9117441
22	2.70716e-05	3.24195e-05	15408.3156981	12053.7	20481.7871641
23	3.24195e-05	3.88022e-05	17937.1858005	12053.7	22641.9566145
24	3.88022e-05	4.64201e-05	19524.3	22104.6	24205.1
25	4.64201e-05	5.55121e-05	19490.090664	22104.6	22863.1222561
26	5.55121e-05	6.63635e-05	19456.4	21547.7	21317.4818034
27	6.63635e-05	7.93148e-05	18278.7229286	21547.7	19140.7500785
28	7.93148e-05	9.47724e-05	16423.9450432	14881.7	15205.782999
29	9.47724e-05	0.000113221	15316.7800344	14881.7	13799.8466597
30	0.000113221	0.00013524	12689.9767205	9819.53	10179.1075489
31	0.00013524	0.00016152	11894.6421817	9819.53	9429.27725643
32	0.00016152	0.000192885	9161.55550282	6682.34	7155.65671976
33	0.000192885	0.00023032	7327.37469536	6682.34	5615.3612339
34	0.00023032	0.000274999	5972.46031861	4862.97	4358.278699
35	0.000274999	0.000328324	4991.27448314	3867.51	3331.70843522
36	0.000328324	0.000391968	4328.44104149	3003.13	2589.73864437
37	0.000391968	0.000467928	3959.62765457	2324.83	2152.45806826
38	0.000467928	0.000558588	3950.06839254	1846.17	2045.31465369
39	0.000558588	0.000666791	4717.37678913	1570.13	2439.52334251
40	0.000666791	0.000795933	13499.6338019	1532.25	5051.76922906
41	0.000795933	0.000950065	19775.5755433	1941.92	2.36357416474e+77
42	0.000950065	0.00113402	17217.5377798	7290.83	8.01543368832e+77
43	0.00113402	0.00453608	3162.5296245	2.91846	3.94032843009e+78
