time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	2.4808125e-08	9.92325e-08	1325.33501777	12.1881	31388.9849388
1	9.92325e-08	2.17668e-07	139379.578032	1126.88	1330726.78588
2	2.17668e-07	3.59022e-07	1133185.54992	274883.0	1386733.25758
3	3.59022e-07	5.2773e-07	1073701.24563	2030390.0	9179.26780731
4	5.2773e-07	7.29084e-07	29070.1789068	261.261	687.654662169
5	7.29084e-07	9.69404e-07	5072.97513442	261.261	15.1271
6	9.69404e-07	1.25623e-06	16.1706	12.1881	15.1271
7	1.25623e-06	1.59856e-06	16.1706	12.1881	15.1271
8	1.59856e-06	2.00713e-06	16.1706	12.1881	15.1271
9	2.00713e-06	2.49477e-06	16.1706	12.1881	15.1271
10	2.49477e-06	3.07677e-06	16.1706	12.1881	15.1271
11	3.07677e-06	3.7714e-06	16.1706	12.1881	15.1271
12	3.7714e-06	4.60045e-06	16.1706	12.1881	16.4349977276
13	4.60045e-06	5.58992e-06	16.1706	12.1881	31.425327805
14	5.58992e-06	6.77088e-06	24.8315783106	12.1881	70.3811171084
15	6.77088e-06	8.18036e-06	53.8242910401	12.1881	567.55639361
16	8.18036e-06	9.8626e-06	273.436480115	12.1881	853.199850159
17	9.8626e-06	1.18704e-05	1183.89861554	12.1881	3354.60855947
18	1.18704e-05	1.42667e-05	1872.16383385	117.755	4593.58570397
19	1.42667e-05	1.71267e-05	5209.15912567	117.755	9280.68642487
20	1.71267e-05	2.05402e-05	6301.91994418	1509.13	12287.8646249
21	2.05402e-05	2.46142e-05	10547.9321815	1509.13	16830.805171
22	2.46142e-05	2.94766e-05	12041.3580259	7545.57	21172.5
23	2.94766e-05	3.52799e-05	17399.1034723	7545.57	23044.7914709
24	3.52799e-05	4.22062e-05	19669.8395424	19014.8	25818.5741674
25	4.22062e-05	5.04729e-05	23358.2498018	19014.8	25097.8203948
26	5.04729e-05	6.03393e-05	25657.9	25211.1	23373.4291698
27	6.03393e-05	7.2115e-05	24871.1682444	25211.1	21934.0074173
28	7.2115e-05	8.61694e-05	24089.6	19064.8	17225.147594
29	8.61694e-05	0.000102944	22103.8234179	19064.8	15975.8852351
30	0.000102944	0.000122964	18922.8124273	12601.5	11782.2965036
31	0.000122964	0.000146858	17584.3399115	12601.5	10762.3718186
32	0.000146858	0.000175376	13686.851062	8524.66	8400.66059441
33	0.000175376	0.000209413	10785.2041457	8524.66	6506.58452074
34	0.000209413	0.000250036	8367.28954148	6045.7	5085.09471182
35	0.000250036	0.00029852	6510.62323644	4731.04	3916.25468665
36	0.00029852	0.000356387	5167.14955032	3644.33	3060.23338763
37	0.000356387	0.000425452	4305.6319628	2824.69	2537.54461619
38	0.000425452	0.000507882	3954.31308338	2274.13	2361.80036031
39	0.000507882	0.000606262	4479.72436751	1977.49	2680.22276597
40	0.000606262	0.000723681	9947.79237883	1954.9	4940.88669155
41	0.000723681	0.000863822	12049.6522289	2449.25	3.12867300343e+66
42	0.000863822	0.00103108	10428.8892167	9035.22	1.44492585741e+67
43	0.00103108	0.00412432	1855.04020635	9.74287	8.22041811515e+67
